Day fraction since midnight on 10/27/2019,Time (seconds),Time (seconds since start),Coag Flow mL/s (),Water Flow mL/s (),Manual Water Pump Control (rpm),Manual Coagulant Pump Control (rpm),Fluoride Pump Control (),Turbidity ()
0.42240761,36496.0175,4127.818752,0.0006587,0.6547413,0,0,0,0.05454046
0.42241917,36497.01629,4128.817536,0.0006587,0.6547413,0,0,0,0.05454046
0.42243074,36498.01594,4129.817184,0.0006587,0.6547413,0,0,0,0.05034199
0.42244233,36499.01731,4130.81856,0.0006587,0.6547413,0,0,0,0.05034199
0.4224539,36500.01696,4131.818208,0.0006587,0.6547413,0,0,0,0.05034199
0.42246547,36501.01661,4132.817856,0.0006587,0.6547413,0,0,0,0.05034199
0.42247706,36502.01798,4133.819232,0.0006587,0.6547413,0,0,0,0.05034199
0.42248862,36503.01677,4134.818016,0.0006587,0.6547413,0,0,0,0.05034199
0.42250019,36504.01642,4135.817664,0.0006587,0.6547413,0,0,0,0.04769617
0.42251178,36505.01779,4136.81904,0.0006587,0.6547413,0,0,0,0.04769617
0.42252335,36506.01744,4137.818688,0.0006587,0.6547413,0,0,0,0.04769617
0.42253492,36507.01709,4138.818336,0.0006587,0.6547413,0,0,0,0.04769617
0.42254648,36508.01587,4139.81712,0.0006587,0.6547413,0,0,0,0.04769617
0.42255807,36509.01725,4140.818496,0.0006587,0.6547413,0,0,0,0.04526164
0.42256964,36510.0169,4141.818144,0.0006587,0.6547413,0,0,0,0.04526164
0.42258121,36511.01654,4142.817792,0.0006587,0.6547413,0,0,0,0.04526164
0.4225928,36512.01792,4143.819168,0.0006587,0.6547413,0,0,0,0.04526164
0.42260436,36513.0167,4144.817952,0.0006587,0.6547413,0,0,0,0.04526164
0.42261593,36514.01635,4145.8176,0.0006587,0.6547413,0,0,0,0.05174804
0.42262752,36515.01773,4146.818976,0.0006587,0.6547413,0,0,0,0.05174804
0.42263909,36516.01738,4147.818624,0.0006587,0.6547413,0,0,0,0.05174804
0.42265065,36517.01616,4148.817408,0.0006587,0.6547413,0,0,0,0.05174804
0.42266224,36518.01754,4149.818784,0.0006587,0.6547413,0,0,0,0.05174804
0.42267381,36519.01718,4150.818432,0.0006587,0.6547413,0,0,0,0.04945988
0.42268538,36520.01683,4151.81808,0.0006587,0.6547413,0,0,0,0.04945988
0.42269695,36521.01648,4152.817728,0.0006587,0.6547413,0,0,0,0.04945988
0.42270854,36522.01786,4153.819104,0.0006587,0.6547413,0,0,0,0.04945988
0.4227201,36523.01664,4154.817888,0.0006587,0.6547413,0,0,0,0.04945988
0.42273167,36524.01629,4155.817536,0.0006587,0.6547413,0,0,0,0.04708981
0.42274326,36525.01766,4156.818912,0.0006587,0.6547413,0,0,0,0.04708981
0.42275483,36526.01731,4157.81856,0.0006587,0.6547413,0,0,0,0.04708981
0.4227664,36527.01696,4158.818208,0.0006587,0.6547413,0,0,0,0.04708981
0.42277796,36528.01574,4159.816992,0.0006587,0.6547413,0,0,0,0.04708981
0.42278955,36529.01712,4160.818368,0.0006587,0.6547413,0,0,0,0.04881521
0.42280112,36530.01677,4161.818016,0.0006587,0.6547413,0,0,0,0.04881521
0.42281269,36531.01642,4162.817664,0.0006587,0.6547413,0,0,0,0.04881521
0.42282428,36532.01779,4163.81904,0.0006587,0.6547413,0,0,0,0.04881521
0.42283585,36533.01744,4164.818688,0.0006587,0.6547413,0,0,0,0.04881521
0.42284742,36534.01709,4165.818336,0.0006587,0.6547413,0,0,0,0.04558083
0.42285899,36535.01674,4166.817984,0.0006587,0.6547413,0,0,0,0.04558083
0.42287058,36536.01811,4167.81936,0.0006587,0.6547413,0,0,0,0.04558083
0.42288217,36537.01949,4168.820736,0.0006587,0.6547413,0,0,0,0.04558083
0.42289371,36538.01654,4169.817792,0.0006587,0.6547413,0,0,0,0.04558083
0.42290528,36539.01619,4170.81744,0.0006587,0.6547413,0,0,0,0.04398429
0.42291687,36540.01757,4171.818816,0.0006587,0.6547413,0,0,0,0.04398429
0.42292844,36541.01722,4172.818464,0.0006587,0.6547413,0,0,0,0.04398429
0.42294,36542.016,4173.817248,0.0006587,0.6547413,0,0,0,0.04398429
0.42295159,36543.01738,4174.818624,0.0006587,0.6547413,0,0,0,0.04398429
0.42296316,36544.01702,4175.818272,0.0006587,0.6547413,0,0,0,0.04341925
0.42297473,36545.01667,4176.81792,0.0006587,0.6547413,0,0,0,0.04341925
0.42298631,36546.01718,4177.818432,0.0006587,0.6547413,0,0,0,0.04341925
0.42299788,36547.01683,4178.81808,0.0006587,0.6547413,0,0,0,0.04341925
0.42300945,36548.01648,4179.817728,0.0006587,0.6547413,0,0,0,0.04341925
0.42302102,36549.01613,4180.817376,0.0006587,0.6547413,0,0,0,0.0439528
0.4230326,36550.01664,4181.817888,0.0006587,0.6547413,0,0,0,0.0439528
0.42304419,36551.01802,4182.819264,0.0006587,0.6547413,0,0,0,0.0439528
0.42305576,36552.01766,4183.818912,0.0006587,0.6547413,0,0,0,0.0439528
0.42306733,36553.01731,4184.81856,0.0006587,0.6547413,0,0,0,0.0439528
0.4230789,36554.01696,4185.818208,0.0006587,0.6547413,0,0,0,0.04226072
0.42309049,36555.01834,4186.819584,0.0006587,0.6547413,0,0,0,0.04226072
0.42310205,36556.01712,4187.818368,0.0006587,0.6547413,0,0,0,0.04226072
0.42311362,36557.01677,4188.818016,0.0006587,0.6547413,0,0,0,0.04226072
0.42312519,36558.01642,4189.817664,0.0006587,0.6547413,0,0,0,0.04226072
0.42313678,36559.01779,4190.81904,0.0006587,0.6547413,0,0,0,0.04160462
0.42314835,36560.01744,4191.818688,0.0006587,0.6547413,0,0,0,0.04160462
0.42315992,36561.01709,4192.818336,0.0006587,0.6547413,0,0,0,0.04160462
0.42317149,36562.01674,4193.817984,0.0006587,0.6547413,0,0,0,0.04160462
0.42318308,36563.01811,4194.81936,0.0006587,0.6547413,0,0,0,0.04160462
0.42319465,36564.01776,4195.819008,0.0006587,0.6547413,0,0,0,0.04253452
0.42320621,36565.01654,4196.817792,0.0006587,0.6547413,0,0,0,0.04253452
0.42321778,36566.01619,4197.81744,0.0006587,0.6547413,0,0,0,0.04253452
0.42322936,36567.0167,4198.817952,0.0006587,0.6547413,0,0,0,0.04253452
0.42324095,36568.01808,4199.819328,0.0006587,0.6547413,0,0,0,0.04253452
0.42325252,36569.01773,4200.818976,0.0006587,0.6547413,0,0,0,0.05021248
0.42326408,36570.01651,4201.81776,0.0006587,0.6547413,0,0,0,0.05021248
0.42327567,36571.01789,4202.819136,0.0006587,0.6547413,0,0,0,0.05021248
0.42328724,36572.01754,4203.818784,0.0006587,0.6547413,0,0,0,0.05021248
0.42329881,36573.01718,4204.818432,0.0006587,0.6547413,0,0,0,0.05021248
0.4233104,36574.01856,4205.819808,0.0006587,0.6547413,0,0,0,0.06005881
0.42332196,36575.01734,4206.818592,0.0006587,0.6547413,0,0,0,0.06005881
0.42333356,36576.01958,4207.820832,0.0006587,0.6547413,0,0,0,0.06005881
0.4233451,36577.01664,4208.817888,0.0006587,0.6547413,0,0,0,0.06005881
0.42335669,36578.01802,4209.819264,0.0006587,0.6547413,0,0,0,0.06005881
0.42336826,36579.01766,4210.818912,0.0006587,0.6547413,0,0,0,0.05148321
0.42337982,36580.01645,4211.817696,0.0006587,0.6547413,0,0,0,0.05148321
0.42339141,36581.01782,4212.819072,0.0006587,0.6547413,0,0,0,0.05148321
0.42340298,36582.01747,4213.81872,0.0006587,0.6547413,0,0,0,0.05148321
0.42341455,36583.01712,4214.818368,0.0006587,0.6547413,0,0,0,0.05148321
0.42342612,36584.01677,4215.818016,0.0006587,0.6547413,0,0,0,0.04742425
0.4234377,36585.01728,4216.818528,0.0006587,0.6547413,0,0,0,0.04742425
0.42344928,36586.01779,4217.81904,0.0006587,0.6547413,0,0,0,0.04742425
0.42346086,36587.0183,4218.819552,0.0006587,0.6547413,0,0,0,0.04742425
0.42347243,36588.01795,4219.8192,0.0006587,0.6547413,0,0,0,0.04742425
0.42348402,36589.01933,4220.820576,0.0006587,0.6547413,0,0,0,0.04452121
0.42349556,36590.01638,4221.817632,0.0006587,0.6547413,0,0,0,0.04452121
0.42350715,36591.01776,4222.819008,0.0006587,0.6547413,0,0,0,0.04452121
0.42351872,36592.01741,4223.818656,0.0006587,0.6547413,0,0,0,0.04452121
0.42353029,36593.01706,4224.818304,0.0006587,0.6547413,0,0,0,0.04452121
0.42354186,36594.0167,4225.817952,0.0006587,0.6547413,0,0,0,0.0422764
0.42355345,36595.01808,4226.819328,0.0006587,0.6547413,0,0,0,0.0422764
0.42356502,36596.01773,4227.818976,0.0006587,0.6547413,0,0,0,0.0422764
0.42357658,36597.01651,4228.81776,0.0006587,0.6547413,0,0,0,0.0422764
0.42358817,36598.01789,4229.819136,0.0006587,0.6547413,0,0,0,0.0422764
0.42359975,36599.0184,4230.819648,0.0006587,0.6547413,0,0,0,0.04765149
0.42361131,36600.01718,4231.818432,0.0006587,0.6547413,0,0,0,0.04765149
0.42362288,36601.01683,4232.81808,0.0006587,0.6547413,0,0,0,0.04765149
0.42363447,36602.01821,4233.819456,0.0006587,0.6547413,0,0,0,0.04765149
0.42364604,36603.01786,4234.819104,0.0006587,0.6547413,0,0,0,0.04765149
0.42365761,36604.0175,4235.818752,0.0006587,0.6547413,0,0,0,0.05382738
0.42366918,36605.01715,4236.8184,0.0006587,0.6547413,0,0,0,0.05382738
0.42368077,36606.01853,4237.819776,0.0006587,0.6547413,0,0,0,0.05382738
0.42369234,36607.01818,4238.819424,0.0006587,0.6547413,0,0,0,0.05382738
0.42370392,36608.01869,4239.819936,0.0006587,0.6547413,0,0,0,0.05382738
0.42371548,36609.01747,4240.81872,0.0006587,0.6547413,0,0,0,0.0479693
0.42372705,36610.01712,4241.818368,0.0006587,0.6547413,0,0,0,0.0479693
0.42373862,36611.01677,4242.818016,0.0006587,0.6547413,0,0,0,0.0479693
0.42375021,36612.01814,4243.819392,0.0006587,0.6547413,0,0,0,0.0479693
0.42376178,36613.01779,4244.81904,0.0006587,0.6547413,0,0,0,0.0479693
0.42377335,36614.01744,4245.818688,0.0006587,0.6547413,0,0,0,0.04685939
0.42378492,36615.01709,4246.818336,0.0006587,0.6547413,0,0,0,0.04685939
0.42379649,36616.01674,4247.817984,0.0006587,0.6547413,0,0,0,0.04685939
0.42380808,36617.01811,4248.81936,0.0006587,0.6547413,0,0,0,0.04685939
0.42381964,36618.0169,4249.818144,0.0006587,0.6547413,0,0,0,0.04685939
0.42383121,36619.01654,4250.817792,0.0006587,0.6547413,0,0,0,0.04376305
0.4238428,36620.01792,4251.819168,0.0006587,0.6547413,0,0,0,0.04376305
0.42385437,36621.01757,4252.818816,0.0006587,0.6547413,0,0,0,0.04376305
0.42386594,36622.01722,4253.818464,0.0006587,0.6547413,0,0,0,0.04376305
0.42387751,36623.01686,4254.818112,0.0006587,0.6547413,0,0,0,0.04376305
0.4238891,36624.01824,4255.819488,0.0006587,0.6547413,0,0,0,0.04397397
0.42390068,36625.01875,4256.82,0.0006587,0.6547413,0,0,0,0.04397397
0.42391224,36626.01754,4257.818784,0.0006587,0.6547413,0,0,0,0.04397397
0.42392381,36627.01718,4258.818432,0.0006587,0.6547413,0,0,0,0.04397397
0.42393538,36628.01683,4259.81808,0.0006587,0.6547413,0,0,0,0.04397397
0.42394697,36629.01821,4260.819456,0.0006587,0.6547413,0,0,0,0.04222897
0.42395854,36630.01786,4261.819104,0.0006587,0.6547413,0,0,0,0.04222897
0.42397011,36631.0175,4262.818752,0.0006587,0.6547413,0,0,0,0.04222897
0.42398167,36632.01629,4263.817536,0.0006587,0.6547413,0,0,0,0.04222897
0.42399327,36633.01853,4264.819776,0.0006587,0.6547413,0,0,0,0.04222897
0.42400484,36634.01818,4265.819424,0.0006587,0.6547413,0,0,0,0.04107027
0.42401641,36635.01782,4266.819072,0.0006587,0.6547413,0,0,0,0.04107027
0.42402798,36636.01747,4267.81872,0.0006587,0.6547413,0,0,0,0.04107027
0.42403955,36637.01712,4268.818368,0.0006587,0.6547413,0,0,0,0.04107027
0.42405114,36638.0185,4269.819744,0.0006587,0.6547413,0,0,0,0.04107027
0.4240627,36639.01728,4270.818528,0.0006587,0.6547413,0,0,0,0.03861687
0.42407429,36640.01866,4271.819904,0.0006587,0.6547413,0,0,0,0.03861687
0.42408586,36641.0183,4272.819552,0.0006587,0.6547413,0,0,0,0.03861687
0.42409742,36642.01709,4273.818336,0.0006587,0.6547413,0,0,0,0.03861687
0.42410902,36643.01933,4274.820576,0.0006587,0.6547413,0,0,0,0.03861687
0.42412057,36644.01725,4275.818496,0.0006587,0.6547413,0,0,0,0.04117817
0.42413214,36645.0169,4276.818144,0.0006587,0.6547413,0,0,0,0.04117817
0.42414371,36646.01654,4277.817792,0.0006587,0.6547413,0,0,0,0.04117817
0.42415531,36647.01878,4278.820032,0.0006587,0.6547413,0,0,0,0.04117817
0.42416687,36648.01757,4279.818816,0.0006587,0.6547413,0,0,0,0.04117817
0.42417844,36649.01722,4280.818464,0.0006587,0.6547413,0,0,0,0.04044728
0.42419003,36650.01859,4281.81984,0.0006587,0.6547413,0,0,0,0.04044728
0.4242016,36651.01824,4282.819488,0.0006587,0.6547413,0,0,0,0.04044728
0.42421317,36652.01789,4283.819136,0.0006587,0.6547413,0,0,0,0.04044728
0.42422474,36653.01754,4284.818784,0.0006587,0.6547413,0,0,0,0.04044728
0.42423633,36654.01891,4285.82016,0.0006587,0.6547413,0,0,0,0.03880168
0.4242479,36655.01856,4286.819808,0.0006587,0.6547413,0,0,0,0.03880168
0.42425947,36656.01821,4287.819456,0.0006587,0.6547413,0,0,0,0.03880168
0.42427105,36657.01872,4288.819968,0.0006587,0.6547413,0,0,0,0.03880168
0.42428264,36658.0201,4289.821344,0.0006587,0.6547413,0,0,0,0.03880168
0.42429418,36659.01715,4290.8184,0.0006587,0.6547413,0,0,0,0.03722522
0.42430575,36660.0168,4291.818048,0.0006587,0.6547413,0,0,0,0.03722522
0.42431734,36661.01818,4292.819424,0.0006587,0.6547413,0,0,0,0.03722522
0.42432891,36662.01782,4293.819072,0.0006587,0.6547413,0,0,0,0.03722522
0.42434048,36663.01747,4294.81872,0.0006587,0.6547413,0,0,0,0.03722522
0.42435205,36664.01712,4295.818368,0.0006587,0.6547413,0,0,0,0.0375484
0.42436364,36665.0185,4296.819744,0.0006587,0.6547413,0,0,0,0.0375484
0.4243752,36666.01728,4297.818528,0.0006587,0.6547413,0,0,0,0.0375484
0.42438677,36667.01693,4298.818176,0.0006587,0.6547413,0,0,0,0.0375484
0.42439836,36668.0183,4299.819552,0.0006587,0.6547413,0,0,0,0.0375484
0.42440993,36669.01795,4300.8192,0.0006587,0.6547413,0,0,0,0.03645792
0.4244215,36670.0176,4301.818848,0.0006587,0.6547413,0,0,0,0.03645792
0.42443307,36671.01725,4302.818496,0.0006587,0.6547413,0,0,0,0.03645792
0.42444466,36672.01862,4303.819872,0.0006587,0.6547413,0,0,0,0.03645792
0.42445623,36673.01827,4304.81952,0.0006587,0.6547413,0,0,0,0.03645792
0.42446779,36674.01706,4305.818304,0.0006587,0.6547413,0,0,0,0.03607741
0.42447936,36675.0167,4306.817952,0.0006587,0.6547413,0,0,0,0.03607741
0.42449095,36676.01808,4307.819328,0.0006587,0.6547413,0,0,0,0.03607741
0.42450252,36677.01773,4308.818976,0.0006587,0.6547413,0,0,0,0.03607741
0.42451409,36678.01738,4309.818624,0.0006587,0.6547413,0,0,0,0.03607741
0.42452566,36679.01702,4310.818272,0.0006587,0.6547413,0,0,0,0.03571825
0.42453725,36680.0184,4311.819648,0.0006587,0.6547413,0,0,0,0.03571825
0.42454882,36681.01805,4312.819296,0.0006587,0.6547413,0,0,0,0.03571825
0.42456039,36682.0177,4313.818944,0.0006587,0.6547413,0,0,0,0.03571825
0.42457198,36683.01907,4314.82032,0.0006587,0.6547413,0,0,0,0.03571825
0.42458354,36684.01786,4315.819104,0.0006587,0.6547413,0,0,0,0.0360353
0.42459511,36685.0175,4316.818752,0.0006587,0.6547413,0,0,0,0.0360353
0.42460668,36686.01715,4317.8184,0.0006587,0.6547413,0,0,0,0.0360353
0.42461827,36687.01853,4318.819776,0.0006587,0.6547413,0,0,0,0.0360353
0.42462984,36688.01818,4319.819424,0.0006587,0.6547413,0,0,0,0.0360353
0.42464141,36689.01782,4320.819072,0.0006587,0.6547413,0,0,0,0.03610418
0.42465297,36690.01661,4321.817856,0.0006587,0.6547413,0,0,0,0.03610418
0.42466456,36691.01798,4322.819232,0.0006587,0.6547413,0,0,0,0.03610418
0.42467614,36692.0185,4323.819744,0.0006587,0.6547413,0,0,0,0.03610418
0.42468771,36693.01814,4324.819392,0.0006587,0.6547413,0,0,0,0.03610418
0.42469928,36694.01779,4325.81904,0.0006587,0.6547413,0,0,0,0.03745732
0.42471084,36695.01658,4326.817824,0.0006587,0.6547413,0,0,0,0.03745732
0.42472244,36696.01882,4327.820064,0.0006587,0.6547413,0,0,0,0.03745732
0.42473403,36697.02019,4328.82144,0.0006587,0.6547413,0,0,0,0.03745732
0.42474557,36698.01725,4329.818496,0.0006587,0.6547413,0,0,0,0.03745732
0.42475716,36699.01862,4330.819872,0.0006587,0.6547413,0,0,0,0.03635257
0.42476873,36700.01827,4331.81952,0.0006587,0.6547413,0,0,0,0.03635257
0.42478029,36701.01706,4332.818304,0.0006587,0.6547413,0,0,0,0.03635257
0.42479186,36702.0167,4333.817952,0.0006587,0.6547413,0,0,0,0.03635257
0.42480345,36703.01808,4334.819328,0.0006587,0.6547413,0,0,0,0.03635257
0.42481502,36704.01773,4335.818976,0.0006587,0.6547413,0,0,0,0.03596886
0.42482659,36705.01738,4336.818624,0.0006587,0.6547413,0,0,0,0.03596886
0.42483817,36706.01789,4337.819136,0.0006587,0.6547413,0,0,0,0.03596886
0.42484974,36707.01754,4338.818784,0.0006587,0.6547413,0,0,0,0.03596886
0.42486133,36708.01891,4339.82016,0.0006587,0.6547413,0,0,0,0.03596886
0.42487289,36709.0177,4340.818944,0.0006587,0.6547413,0,0,0,0.03494085
0.42488446,36710.01734,4341.818592,0.0006587,0.6547413,0,0,0,0.03494085
0.42489603,36711.01699,4342.81824,0.0006587,0.6547413,0,0,0,0.03494085
0.4249076,36712.01664,4343.817888,0.0006587,0.6547413,0,0,0,0.03494085
0.42491919,36713.01802,4344.819264,0.0006587,0.6547413,0,0,0,0.03494085
0.42493078,36714.01939,4345.82064,0.0006587,0.6547413,0,0,0,0.03445279
0.42494233,36715.01731,4346.81856,0.0006587,0.6547413,0,0,0,0.03445279
0.42495392,36716.01869,4347.819936,0.0006587,0.6547413,0,0,0,0.03445279
0.42496549,36717.01834,4348.819584,0.0006587,0.6547413,0,0,0,0.03445279
0.42497706,36718.01798,4349.819232,0.0006587,0.6547413,0,0,0,0.03445279
0.42498863,36719.01763,4350.81888,0.0006587,0.6547413,0,0,0,0.03952149
0.42500022,36720.01901,4351.820256,0.0006587,0.6547413,0,0,0,0.03952149
0.42501179,36721.01866,4352.819904,0.0006587,0.6547413,0,0,0,0.03952149
0.42502336,36722.0183,4353.819552,0.0006587,0.6547413,0,0,0,0.03952149
0.42503493,36723.01795,4354.8192,0.0006587,0.6547413,0,0,0,0.03952149
0.42504652,36724.01933,4355.820576,0.0006587,0.6547413,0,0,0,0.03939909
0.42505807,36725.01725,4356.818496,0.0006587,0.6547413,0,0,0,0.03939909
0.42506966,36726.01862,4357.819872,0.0006587,0.6547413,0,0,0,0.03939909
0.42508123,36727.01827,4358.81952,0.0006587,0.6547413,0,0,0,0.03939909
0.4250928,36728.01792,4359.819168,0.0006587,0.6547413,0,0,0,0.03939909
0.42510437,36729.01757,4360.818816,0.0006587,0.6547413,0,0,0,0.03837918
0.42511594,36730.01722,4361.818464,0.0006587,0.6547413,0,0,0,0.03837918
0.42512753,36731.01859,4362.81984,0.0006587,0.6547413,0,0,0,0.03837918
0.4251391,36732.01824,4363.819488,0.0006587,0.6547413,0,0,0,0.03837918
0.42515066,36733.01702,4364.818272,0.0006587,0.6547413,0,0,0,0.03837918
0.42516225,36734.0184,4365.819648,0.0006587,0.6547413,0,0,0,0.03855382
0.42517382,36735.01805,4366.819296,0.0006587,0.6547413,0,0,0,0.03855382
0.42518539,36736.0177,4367.818944,0.0006587,0.6547413,0,0,0,0.03855382
0.42519696,36737.01734,4368.818592,0.0006587,0.6547413,0,0,0,0.03855382
0.42520855,36738.01872,4369.819968,0.0006587,0.6547413,0,0,0,0.03855382
0.42522012,36739.01837,4370.819616,0.0006587,0.6547413,0,0,0,0.03828921
0.42523169,36740.01802,4371.819264,0.0006587,0.6547413,0,0,0,0.03828921
0.42524326,36741.01766,4372.818912,0.0006587,0.6547413,0,0,0,0.03828921
0.42525485,36742.01904,4373.820288,0.0006587,0.6547413,0,0,0,0.03828921
0.42526641,36743.01782,4374.819072,0.0006587,0.6547413,0,0,0,0.03828921
0.42527798,36744.01747,4375.81872,0.0006587,0.6547413,0,0,0,0.03779766
0.42528955,36745.01712,4376.818368,0.0006587,0.6547413,0,0,0,0.03779766
0.42530114,36746.0185,4377.819744,0.0006587,0.6547413,0,0,0,0.03779766
0.42531271,36747.01814,4378.819392,0.0006587,0.6547413,0,0,0,0.03779766
0.42532429,36748.01866,4379.819904,0.0006587,0.6547413,0,0,0,0.03779766
0.42533586,36749.0183,4380.819552,0.0006587,0.6547413,0,0,0,0.03733642
0.42534743,36750.01795,4381.8192,0.0006587,0.6547413,0,0,0,0.03733642
0.425359,36751.0176,4382.818848,0.0006587,0.6547413,0,0,0,0.03733642
0.42537057,36752.01725,4383.818496,0.0006587,0.6547413,0,0,0,0.03733642
0.42538216,36753.01862,4384.819872,0.0006587,0.6547413,0,0,0,0.03733642
0.42539373,36754.01827,4385.81952,0.0006587,0.6547413,0,0,0,0.03733642
0.42540529,36755.01706,4386.818304,0.0006587,0.6547413,0,0,0,0.03808111
0.42541688,36756.01843,4387.81968,0.0006587,0.6547413,0,0,0,0.03808111
0.42542846,36757.01894,4388.820192,0.0006587,0.6547413,0,0,0,0.03808111
0.42544002,36758.01773,4389.818976,0.0006587,0.6547413,0,0,0,0.03808111
0.42545159,36759.01738,4390.818624,0.0006587,0.6547413,0,0,0,0.03808111
0.42546316,36760.01702,4391.818272,0.0006587,0.6547413,0,0,0,0.03781171
0.42547476,36761.01926,4392.820512,0.0006587,0.6547413,0,0,0,0.03781171
0.42548632,36762.01805,4393.819296,0.0006587,0.6547413,0,0,0,0.03781171
0.42549789,36763.0177,4394.818944,0.0006587,0.6547413,0,0,0,0.03781171
0.42550947,36764.01821,4395.819456,0.0006587,0.6547413,0,0,0,0.03781171
0.42552105,36765.01872,4396.819968,0.0006587,0.6547413,0,0,0,0.03642075
0.42553262,36766.01837,4397.819616,0.0006587,0.6547413,0,0,0,0.03642075
0.42554419,36767.01802,4398.819264,0.0006587,0.6547413,0,0,0,0.03642075
0.42555577,36768.01853,4399.819776,0.0006587,0.6547413,0,0,0,0.03642075
0.42556734,36769.01818,4400.819424,0.0006587,0.6547413,0,0,0,0.03642075
0.42557891,36770.01782,4401.819072,0.0006587,0.6547413,0,0,0,0.03722167
0.42559047,36771.01661,4402.817856,0.0006587,0.6547413,0,0,0,0.03722167
0.42560206,36772.01798,4403.819232,0.0006587,0.6547413,0,0,0,0.03722167
0.42561364,36773.0185,4404.819744,0.0006587,0.6547413,0,0,0,0.03722167
0.4256252,36774.01728,4405.818528,0.0006587,0.6547413,0,0,0,0.03722167
0.42563677,36775.01693,4406.818176,0.0006587,0.6547413,0,0,0,0.04122472
0.42564835,36776.01744,4407.818688,0.0006587,0.6547413,0,0,0,0.04122472
0.42565994,36777.01882,4408.820064,0.0006587,0.6547413,0,0,0,0.04122472
0.42567151,36778.01846,4409.819712,0.0006587,0.6547413,0,0,0,0.04122472
0.42568308,36779.01811,4410.81936,0.0006587,0.6547413,0,0,0,0.04122472
0.42569465,36780.01776,4411.819008,0.0006587,0.6547413,0,0,0,0.04182855
0.42570624,36781.01914,4412.820384,0.0006587,0.6547413,0,0,0,0.04182855
0.4257178,36782.01792,4413.819168,0.0006587,0.6547413,0,0,0,0.04182855
0.42572937,36783.01757,4414.818816,0.0006587,0.6547413,0,0,0,0.04182855
