Day fraction since midnight on 10/27/2019	Coag Flow mL/s ()	Water Flow mL/s ()	Manual Water Pump Control (rpm)	Manual Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()
0.41856498	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	12.74832726
0.41857655	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	12.74832726
0.41858814	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	12.74832726
0.41859972	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	12.74832726
0.41861128	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	11.97398758
0.41862285	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	11.97398758
0.41863442	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	11.97398758
0.41864601	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	11.97398758
0.41865758	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	11.97398758
0.41866915	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	12.27837372
0.41868072	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	12.27837372
0.41869230	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	12.27837372
0.41870387	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	12.27837372
0.41871545	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	12.27837372
0.41872702	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	12.61183548
0.41873861	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	12.61183548
0.41875017	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	12.61183548
0.41876174	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	12.61183548
0.41877332	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	12.61183548
0.41878489	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	11.35719299
0.41879645	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	11.35719299
0.41880805	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	11.35719299
0.41881962	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	11.35719299
0.41883120	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	11.35719299
0.41884277	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	11.35719299
0.41885433	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	12.39980888
0.41886590	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	12.39980888
0.41887749	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	12.39980888
0.41888907	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	12.39980888
0.41890064	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	12.39980888
0.41891221	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	14.65399551
0.41892377	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	14.65399551
0.41893535	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	14.65399551
0.41894694	0.00065870	0.65408300	0.00000000	0.00000000	0.00000000	14.55209351
0.41895851	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	14.55209351
0.41897007	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	14.55209351
0.41898164	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	14.55209351
0.41899324	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	14.55209351
0.41900481	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	13.79439545
0.41901638	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	13.79439545
0.41902794	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	13.79439545
0.41903953	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	13.79439545
0.41905111	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	13.79439545
0.41906267	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	14.05760956
0.41907424	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	14.05760956
0.41908583	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	14.05760956
0.41909740	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	14.05760956
0.41910898	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	14.05760956
0.41912055	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	14.69563293
0.41913212	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	14.69563293
0.41914369	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	14.69563293
0.41915526	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	14.69563293
0.41916683	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	14.69563293
0.41917842	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	11.78432465
0.41918999	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	11.78432465
0.41920156	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	11.78432465
0.41921315	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	11.78432465
0.41922471	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	11.78432465
0.41923628	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	9.95758820
0.41924785	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	9.95758820
0.41925944	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	9.95758820
0.41927101	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	9.95758820
0.41928258	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	9.95758820
0.41929415	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	4.85010624
0.41930572	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	4.85010624
0.41931731	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	4.85010624
0.41932888	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	4.85010624
0.41934045	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	4.85010624
0.41935202	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	4.11262226
0.41936361	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	4.11262226
0.41937518	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	4.11262226
0.41938675	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	4.11262226
0.41939831	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	4.11262226
0.41940991	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	3.19870114
0.41942148	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	3.19870114
0.41943305	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	3.19870114
0.41944462	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	3.19870114
0.41945619	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	3.19870114
0.41946776	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.38733912
0.41947935	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.38733912
0.41949093	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.38733912
0.41950249	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.38733912
0.41951407	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	2.38733912
0.41952563	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.84970474
0.41953720	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.84970474
0.41954879	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.84970474
0.41956036	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.84970474
0.41957194	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.84970474
0.41958351	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.44525373
0.41959508	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.44525373
0.41960667	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.44525373
0.41961822	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.44525373
0.41962981	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.44525373
0.41964140	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.19014668
0.41965295	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.19014668
0.41966452	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.19014668
0.41967611	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.19014668
0.41968768	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.19014668
0.41969926	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.14921069
0.41971082	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.14921069
0.41972239	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.14921069
0.41973396	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.14921069
0.41974556	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.14921069
0.41975712	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.20757627
0.41976869	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.20757627
0.41978029	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.20757627
0.41979186	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.20757627
0.41980342	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.20757627
0.41981499	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.26029813
0.41982656	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.26029813
0.41983815	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.26029813
0.41984972	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.26029813
0.41986128	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.26029813
0.41987286	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.04347801
0.41988445	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.04347801
0.41989602	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.04347801
0.41990758	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.04347801
0.41991915	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	1.04347801
0.41993074	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.82345247
0.41994231	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.82345247
0.41995388	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.82345247
0.41996545	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.82345247
0.41997704	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.82345247
0.41998862	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.67391580
0.42000019	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.67391580
0.42001175	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.67391580
0.42002333	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.67391580
0.42003489	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.67391580
0.42004648	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.52388483
0.42005805	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.52388483
0.42006962	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.52388483
0.42008119	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.52388483
0.42009278	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.52388483
0.42010435	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.43663809
0.42011592	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.43663809
0.42012749	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.43663809
0.42013908	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.43663809
0.42015065	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.43663809
0.42016222	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.40345836
0.42017379	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.40345836
0.42018538	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.40345836
0.42019695	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.40345836
0.42020852	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.40345836
0.42022009	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.33241057
0.42023166	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.33241057
0.42024325	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.33241057
0.42025482	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.33241057
0.42026639	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.33241057
0.42027795	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.43396959
0.42028954	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.43396959
0.42030112	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.43396959
0.42031269	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.43396959
0.42032426	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.43396959
0.42033583	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.31354749
0.42034740	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.31354749
0.42035899	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.31354749
0.42037056	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.31354749
0.42038213	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.31354749
0.42039369	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.23929505
0.42040527	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.23929505
0.42041686	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.23929505
0.42042843	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.23929505
0.42044000	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.23929505
0.42045157	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.22294560
0.42046316	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.22294560
0.42047472	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.22294560
0.42048630	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.22294560
0.42049786	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.22294560
0.42050943	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.22294560
0.42052103	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.25270879
0.42053259	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.25270879
0.42054417	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.25270879
0.42055574	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.25270879
0.42056731	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.25270879
0.42057888	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.19211428
0.42059047	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.19211428
0.42060204	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.19211428
0.42061361	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.19211428
0.42062518	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.19211428
0.42063677	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.15370294
0.42064834	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.15370294
0.42065991	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.15370294
0.42067148	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.15370294
0.42068305	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.15370294
0.42069462	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.14702286
0.42070621	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.14702286
0.42071778	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.14702286
0.42072935	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.14702286
0.42074093	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.14702286
0.42075250	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.12228677
0.42076407	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.12228677
0.42077566	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.12228677
0.42078723	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.12228677
0.42079880	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.12228677
0.42081038	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.11141633
0.42082195	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.11141633
0.42083351	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.11141633
0.42084510	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.11141633
0.42085667	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.11141633
0.42086824	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.09482682
0.42087981	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.09482682
0.42089140	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.09482682
0.42090297	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.09482682
0.42091453	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.09482682
0.42092612	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.09554326
0.42093769	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.09554326
0.42094926	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.09554326
0.42096083	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.09554326
0.42097242	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.09554326
0.42098399	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08659075
0.42099555	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08659075
0.42100712	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08659075
0.42101871	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08659075
0.42103028	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08659075
0.42104187	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08411003
0.42105342	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08411003
0.42106501	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08411003
0.42107658	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08411003
0.42108815	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08411003
0.42109974	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.12658329
0.42111130	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.12658329
0.42112287	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.12658329
0.42113446	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.12658329
0.42114603	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.12658329
0.42115760	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.10507851
0.42116917	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.10507851
0.42118074	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.10507851
0.42119233	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.10507851
0.42120390	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.10507851
0.42121547	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08954927
0.42122703	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08954927
0.42123863	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08954927
0.42125020	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08954927
0.42126177	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08954927
0.42127334	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08095355
0.42128491	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08095355
0.42129650	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08095355
0.42130806	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08095355
