Day fraction since midnight on 10/27/2019,Time (seconds),Time (seconds since start),Coag Flow mL/s (),Water Flow mL/s (),Turbidity ()
start expt w/o fluoride probe,,,,,
0.438484,37885.0176,2843.001504,0.001317,0.654083,10.91573334
0.43849557,37886.01725,2844.001152,0.001317,0.654083,10.91573334
0.43850716,37887.01862,2845.002528,0.001317,0.654083,10.91573334
0.43851873,37888.01827,2846.002176,0.001317,0.654083,10.91573334
0.4385303,37889.01792,2847.001824,0.001317,0.654083,6.89911795
0.43854186,37890.0167,2848.000608,0.001317,0.654083,6.89911795
0.43855346,37891.01894,2849.002848,0.001317,0.654083,6.89911795
0.43856503,37892.01859,2850.002496,0.001317,0.654083,6.89911795
0.4385766,37893.01824,2851.002144,0.001317,0.654083,6.89911795
0.43858817,37894.01789,2852.001792,0.001317,0.654083,7.20133638
0.43859973,37895.01667,2853.000576,0.001317,0.654083,7.20133638
0.43861132,37896.01805,2854.001952,0.001317,0.654083,7.20133638
0.43862291,37897.01942,2855.003328,0.001317,0.654083,7.20133638
0.43863446,37898.01734,2856.001248,0.001317,0.654083,7.20133638
0.43864605,37899.01872,2857.002624,0.001317,0.654083,8.17250919
0.43865762,37900.01837,2858.002272,0.001317,0.654083,8.17250919
0.43866919,37901.01802,2859.00192,0.001317,0.654083,8.17250919
0.43868076,37902.01766,2860.001568,0.001317,0.654083,8.17250919
0.43869232,37903.01645,2861.000352,0.001317,0.654083,8.17250919
0.43870392,37904.01869,2862.002592,0.001317,0.654083,8.17250919
0.43871549,37905.01834,2863.00224,0.001317,0.654083,8.58989429
0.43872705,37906.01712,2864.001024,0.001317,0.654083,8.58989429
0.43873862,37907.01677,2865.000672,0.001317,0.654083,8.58989429
0.4387502,37908.01728,2866.001184,0.001317,0.654083,8.58989429
0.43876179,37909.01866,2867.00256,0.001317,0.654083,8.58989429
0.43877335,37910.01744,2868.001344,0.001317,0.654083,7.65525103
0.43878493,37911.01795,2869.001856,0.001317,0.654083,7.65525103
0.43879649,37912.01674,2870.00064,0.001317,0.654083,7.65525103
0.43880807,37913.01725,2871.001152,0.001317,0.654083,7.65525103
0.43881964,37914.0169,2872.0008,0.001317,0.654083,7.65525103
0.43883123,37915.01827,2873.002176,0.001317,0.654083,8.52735806
0.4388428,37916.01792,2874.001824,0.001317,0.654083,8.52735806
0.43885437,37917.01757,2875.001472,0.001317,0.654083,8.52735806
0.43886594,37918.01722,2876.00112,0.001317,0.654083,8.52735806
0.43887753,37919.01859,2877.002496,0.001317,0.654083,8.52735806
0.43888909,37920.01738,2878.00128,0.001317,0.654083,10.42474937
0.43890067,37921.01789,2879.001792,0.001317,0.654083,10.42474937
0.43891225,37922.0184,2880.002304,0.001317,0.654083,10.42474937
0.43892382,37923.01805,2881.001952,0.001317,0.654083,10.42474937
0.43893539,37924.0177,2882.0016,0.001317,0.654083,10.42474937
0.43894695,37925.01648,2883.000384,0.001317,0.654083,8.50153542
0.43895854,37926.01786,2884.00176,0.001317,0.654083,8.50153542
0.4389701,37927.01664,2885.000544,0.001317,0.654083,8.50153542
0.43898169,37928.01802,2886.00192,0.001317,0.654083,8.50153542
0.43899325,37929.0168,2887.000704,0.001317,0.654083,8.50153542
0.43900484,37930.01818,2888.00208,0.001317,0.654083,8.69804192
0.43901641,37931.01782,2889.001728,0.001317,0.654083,8.69804192
0.43902798,37932.01747,2890.001376,0.001317,0.654083,8.69804192
0.43903955,37933.01712,2891.001024,0.001317,0.654083,8.69804192
0.43905112,37934.01677,2892.000672,0.001317,0.654083,8.69804192
0.43906271,37935.01814,2893.002048,0.001317,0.654083,10.23408604
0.43907428,37936.01779,2894.001696,0.001317,0.654083,10.23408604
0.43908585,37937.01744,2895.001344,0.001317,0.654083,10.23408604
0.43909742,37938.01709,2896.000992,0.001317,0.654083,10.23408604
0.43910899,37939.01674,2897.00064,0.001317,0.654083,10.23408604
0.43912058,37940.01811,2898.002016,0.001317,0.654083,10.85831356
0.43913215,37941.01776,2899.001664,0.001317,0.654083,10.85831356
0.43914372,37942.01741,2900.001312,0.001317,0.654083,10.85831356
0.43915531,37943.01878,2901.002688,0.001317,0.654083,10.85831356
0.43916687,37944.01757,2902.001472,0.001317,0.654083,10.85831356
0.43917844,37945.01722,2903.00112,0.001317,0.654083,16.00454521
0.43919003,37946.01859,2904.002496,0.001317,0.654083,16.00454521
0.4392016,37947.01824,2905.002144,0.001317,0.654083,16.00454521
0.43921317,37948.01789,2906.001792,0.001317,0.654083,16.00454521
0.43922476,37949.01926,2907.003168,0.001317,0.654083,16.00454521
0.43923632,37950.01805,2908.001952,0.001317,0.654083,14.70015144
0.43924789,37951.0177,2909.0016,0.001317,0.654083,14.70015144
0.43925946,37952.01734,2910.001248,0.001317,0.654083,14.70015144
0.43927103,37953.01699,2911.000896,0.001317,0.654083,14.70015144
0.4392826,37954.01664,2912.000544,0.001317,0.654083,14.70015144
0.43929419,37955.01802,2913.00192,0.001317,0.654083,12.65696144
0.43930577,37956.01853,2914.002432,0.001317,0.654083,12.65696144
0.43931734,37957.01818,2915.00208,0.001317,0.654083,12.65696144
0.43932891,37958.01782,2916.001728,0.001317,0.654083,12.65696144
0.43934049,37959.01834,2917.00224,0.001317,0.654083,12.65696144
0.43935206,37960.01798,2918.001888,0.001317,0.654083,12.15678596
0.43936363,37961.01763,2919.001536,0.001317,0.654083,12.15678596
0.4393752,37962.01728,2920.001184,0.001317,0.654083,12.15678596
0.43938679,37963.01866,2921.00256,0.001317,0.654083,12.15678596
0.43939836,37964.0183,2922.002208,0.001317,0.654083,12.15678596
0.43940993,37965.01795,2923.001856,0.001317,0.654083,12.48599434
0.4394215,37966.0176,2924.001504,0.001317,0.654083,12.48599434
0.43943308,37967.01811,2925.002016,0.001317,0.654083,12.48599434
0.43944466,37968.01862,2926.002528,0.001317,0.654083,12.48599434
0.43945623,37969.01827,2927.002176,0.001317,0.654083,12.48599434
0.43946779,37970.01706,2928.00096,0.001317,0.654083,13.18517685
0.43947936,37971.0167,2929.000608,0.001317,0.654083,13.18517685
0.43949095,37972.01808,2930.001984,0.001317,0.654083,13.18517685
0.43950252,37973.01773,2931.001632,0.001317,0.654083,13.18517685
0.43951411,37974.0191,2932.003008,0.001317,0.654083,13.18517685
0.43952566,37975.01702,2933.000928,0.001317,0.654083,12.38124466
0.43953724,37976.01754,2934.00144,0.001317,0.654083,12.38124466
0.43954881,37977.01718,2935.001088,0.001317,0.654083,12.38124466
0.4395604,37978.01856,2936.002464,0.001317,0.654083,12.38124466
0.43957196,37979.01734,2937.001248,0.001317,0.654083,12.38124466
0.43958354,37980.01786,2938.00176,0.001317,0.654083,11.13337517
0.43959512,37981.01837,2939.002272,0.001317,0.654083,11.13337517
0.43960669,37982.01802,2940.00192,0.001317,0.654083,11.13337517
0.43961827,37983.01853,2941.002432,0.001317,0.654083,11.13337517
0.43962983,37984.01731,2942.001216,0.001317,0.654083,11.13337517
0.43964142,37985.01869,2943.002592,0.001317,0.654083,12.38445854
0.43965299,37986.01834,2944.00224,0.001317,0.654083,12.38445854
0.43966456,37987.01798,2945.001888,0.001317,0.654083,12.38445854
0.43967613,37988.01763,2946.001536,0.001317,0.654083,12.38445854
0.4396877,37989.01728,2947.001184,0.001317,0.654083,12.38445854
0.43969927,37990.01693,2948.000832,0.001317,0.654083,11.1412487
0.43971086,37991.0183,2949.002208,0.001317,0.654083,11.1412487
0.43972243,37992.01795,2950.001856,0.001317,0.654083,11.1412487
0.439734,37993.0176,2951.001504,0.001317,0.654083,11.1412487
0.43974557,37994.01725,2952.001152,0.001317,0.654083,11.1412487
0.43975714,37995.0169,2953.0008,0.001317,0.654083,11.36121178
0.43976871,37996.01654,2954.000448,0.001317,0.654083,11.36121178
0.4397803,37997.01792,2955.001824,0.001317,0.654083,11.36121178
0.43979188,37998.01843,2956.002336,0.001317,0.654083,11.36121178
0.43980345,37999.01808,2957.001984,0.001317,0.654083,11.36121178
0.43981502,38000.01773,2958.001632,0.001317,0.654083,15.9399147
0.43982659,38001.01738,2959.00128,0.001317,0.654083,15.9399147
0.43983816,38002.01702,2960.000928,0.001317,0.654083,15.9399147
0.43984973,38003.01667,2961.000576,0.001317,0.654083,15.9399147
0.43986131,38004.01718,2962.001088,0.001317,0.654083,15.9399147
0.43987288,38005.01683,2963.000736,0.001317,0.654083,14.04603195
0.43988447,38006.01821,2964.002112,0.001317,0.654083,14.04603195
0.43989603,38007.01699,2965.000896,0.001317,0.654083,14.04603195
0.4399076,38008.01664,2966.000544,0.001317,0.654083,14.04603195
0.43991919,38009.01802,2967.00192,0.001317,0.654083,14.04603195
0.43993075,38010.0168,2968.000704,0.001317,0.654083,12.37759781
0.43994234,38011.01818,2969.00208,0.001317,0.654083,12.37759781
0.43995391,38012.01782,2970.001728,0.001317,0.654083,12.37759781
0.4399655,38013.0192,2971.003104,0.001317,0.654083,12.37759781
0.43997706,38014.01798,2972.001888,0.001317,0.654083,12.37759781
0.43998863,38015.01763,2973.001536,0.001317,0.654083,11.28052139
0.4400002,38016.01728,2974.001184,0.001317,0.654083,11.28052139
0.44001178,38017.01779,2975.001696,0.001317,0.654083,11.28052139
0.44002334,38018.01658,2976.00048,0.001317,0.654083,11.28052139
0.44003493,38019.01795,2977.001856,0.001317,0.654083,11.28052139
0.4400465,38020.0176,2978.001504,0.001317,0.654083,10.41571999
0.44005808,38021.01811,2979.002016,0.001317,0.654083,10.41571999
0.44006965,38022.01776,2980.001664,0.001317,0.654083,10.41571999
0.44008122,38023.01741,2981.001312,0.001317,0.654083,10.41571999
0.44009281,38024.01878,2982.002688,0.001317,0.654083,10.41571999
0.44010438,38025.01843,2983.002336,0.001317,0.654083,11.34195518
0.44011595,38026.01808,2984.001984,0.001317,0.654083,11.34195518
0.44012752,38027.01773,2985.001632,0.001317,0.654083,11.34195518
0.44013909,38028.01738,2986.00128,0.001317,0.654083,11.34195518
0.44015066,38029.01702,2987.000928,0.001317,0.654083,11.34195518
0.44016225,38030.0184,2988.002304,0.001317,0.654083,13.82932281
0.44017382,38031.01805,2989.001952,0.001317,0.654083,13.82932281
0.44018539,38032.0177,2990.0016,0.001317,0.654083,13.82932281
0.44019696,38033.01734,2991.001248,0.001317,0.654083,13.82932281
0.44020855,38034.01872,2992.002624,0.001317,0.654083,13.82932281
0.44022011,38035.0175,2993.001408,0.001317,0.654083,14.26568794
0.44023168,38036.01715,2994.001056,0.001317,0.654083,14.26568794
0.44024325,38037.0168,2995.000704,0.001317,0.654083,14.26568794
0.44025484,38038.01818,2996.00208,0.001317,0.654083,14.26568794
0.44026641,38039.01782,2997.001728,0.001317,0.654083,14.26568794
0.44027798,38040.01747,2998.001376,0.001317,0.654083,13.58596039
0.44028955,38041.01712,2999.001024,0.001317,0.654083,13.58596039
0.44030114,38042.0185,3000.0024,0.001317,0.654083,13.58596039
0.44031271,38043.01814,3001.002048,0.001317,0.654083,13.58596039
0.44032428,38044.01779,3002.001696,0.001317,0.654083,13.58596039
0.44033584,38045.01658,3003.00048,0.001317,0.654083,13.7512722
0.44034743,38046.01795,3004.001856,0.001317,0.654083,13.7512722
0.440359,38047.0176,3005.001504,0.001317,0.654083,13.7512722
0.44037057,38048.01725,3006.001152,0.001317,0.654083,13.7512722
0.44038216,38049.01862,3007.002528,0.001317,0.654083,13.7512722
0.44039373,38050.01827,3008.002176,0.001317,0.654083,11.43108177
0.4404053,38051.01792,3009.001824,0.001317,0.654083,11.43108177
0.44041687,38052.01757,3010.001472,0.001317,0.654083,11.43108177
0.44042843,38053.01635,3011.000256,0.001317,0.654083,11.43108177
0.44044001,38054.01686,3012.000768,0.001317,0.654083,11.43108177
0.4404516,38055.01824,3013.002144,0.001317,0.654083,12.59098625
0.44046317,38056.01789,3014.001792,0.001317,0.654083,12.59098625
0.44047474,38057.01754,3015.00144,0.001317,0.654083,12.59098625
0.44048631,38058.01718,3016.001088,0.001317,0.654083,12.59098625
0.4404979,38059.01856,3017.002464,0.001317,0.654083,12.59098625
0.44050946,38060.01734,3018.001248,0.001317,0.654083,12.20095825
0.44052103,38061.01699,3019.000896,0.001317,0.654083,12.20095825
0.4405326,38062.01664,3020.000544,0.001317,0.654083,12.20095825
0.44054419,38063.01802,3021.00192,0.001317,0.654083,12.20095825
0.44055576,38064.01766,3022.001568,0.001317,0.654083,12.20095825
0.44056732,38065.01645,3023.000352,0.001317,0.654083,11.30943108
0.4405789,38066.01696,3024.000864,0.001317,0.654083,11.30943108
0.44059047,38067.01661,3025.000512,0.001317,0.654083,11.30943108
0.44060206,38068.01798,3026.001888,0.001317,0.654083,11.30943108
0.44061363,38069.01763,3027.001536,0.001317,0.654083,11.30943108
0.4406252,38070.01728,3028.001184,0.001317,0.654083,10.72106361
0.44063679,38071.01866,3029.00256,0.001317,0.654083,10.72106361
0.44064835,38072.01744,3030.001344,0.001317,0.654083,10.72106361
0.44065992,38073.01709,3031.000992,0.001317,0.654083,10.72106361
0.44067149,38074.01674,3032.00064,0.001317,0.654083,10.72106361
0.44068306,38075.01638,3033.000288,0.001317,0.654083,8.63164139
0.44069465,38076.01776,3034.001664,0.001317,0.654083,8.63164139
0.44070623,38077.01827,3035.002176,0.001317,0.654083,8.63164139
0.44071779,38078.01706,3036.00096,0.001317,0.654083,8.63164139
0.44072936,38079.0167,3037.000608,0.001317,0.654083,8.63164139
0.44074096,38080.01894,3038.002848,0.001317,0.654083,9.00049591
0.44075253,38081.01859,3039.002496,0.001317,0.654083,9.00049591
0.4407641,38082.01824,3040.002144,0.001317,0.654083,9.00049591
0.44077569,38083.01962,3041.00352,0.001317,0.654083,9.00049591
0.44078726,38084.01926,3042.003168,0.001317,0.654083,9.00049591
0.44079882,38085.01805,3043.001952,0.001317,0.654083,10.81071854
0.4408104,38086.01856,3044.002464,0.001317,0.654083,10.81071854
0.44082196,38087.01734,3045.001248,0.001317,0.654083,10.81071854
0.44083353,38088.01699,3046.000896,0.001317,0.654083,10.81071854
0.44084511,38089.0175,3047.001408,0.001317,0.654083,10.81071854
0.44085668,38090.01715,3048.001056,0.001317,0.654083,16.20392609
0.44086827,38091.01853,3049.002432,0.001317,0.654083,16.20392609
0.44087984,38092.01818,3050.00208,0.001317,0.654083,16.20392609
0.44089141,38093.01782,3051.001728,0.001317,0.654083,16.20392609
0.44090298,38094.01747,3052.001376,0.001317,0.654083,16.20392609
0.44091454,38095.01626,3053.00016,0.001317,0.654083,14.94949913
0.44092614,38096.0185,3054.0024,0.001317,0.654083,14.94949913
0.4409377,38097.01728,3055.001184,0.001317,0.654083,14.94949913
0.44094927,38098.01693,3056.000832,0.001317,0.654083,14.94949913
0.44096084,38099.01658,3057.00048,0.001317,0.654083,14.94949913
0.44097244,38100.01882,3058.00272,0.001317,0.654083,12.57243156
0.44098401,38101.01846,3059.002368,0.001317,0.654083,12.57243156
0.44099557,38102.01725,3060.001152,0.001317,0.654083,12.57243156
0.44100716,38103.01862,3061.002528,0.001317,0.654083,12.57243156
0.44101873,38104.01827,3062.002176,0.001317,0.654083,12.57243156
0.4410303,38105.01792,3063.001824,0.001317,0.654083,14.18079948
0.44104187,38106.01757,3064.001472,0.001317,0.654083,14.18079948
0.44105346,38107.01894,3065.002848,0.001317,0.654083,14.18079948
0.44106503,38108.01859,3066.002496,0.001317,0.654083,14.18079948
0.4410766,38109.01824,3067.002144,0.001317,0.654083,14.18079948
0.44108816,38110.01702,3068.000928,0.001317,0.654083,13.46864128
0.44109973,38111.01667,3069.000576,0.001317,0.654083,13.46864128
0.44111132,38112.01805,3070.001952,0.001317,0.654083,13.46864128
0.44112289,38113.0177,3071.0016,0.001317,0.654083,13.46864128
0.44113447,38114.01821,3072.002112,0.001317,0.654083,13.46864128
0.44114604,38115.01786,3073.00176,0.001317,0.654083,12.69267845
0.4411576,38116.01664,3074.000544,0.001317,0.654083,12.69267845
0.44116917,38117.01629,3075.000192,0.001317,0.654083,12.69267845
0.44118077,38118.01853,3076.002432,0.001317,0.654083,12.69267845
0.44119233,38119.01731,3077.001216,0.001317,0.654083,12.69267845
0.4412039,38120.01696,3078.000864,0.001317,0.654083,12.69267845
0.44121549,38121.01834,3079.00224,0.001317,0.654083,11.89559364
0.44122706,38122.01798,3080.001888,0.001317,0.654083,11.89559364
0.44123864,38123.0185,3081.0024,0.001317,0.654083,11.89559364
0.44125021,38124.01814,3082.002048,0.001317,0.654083,11.89559364
0.44126178,38125.01779,3083.001696,0.001317,0.654083,11.89559364
0.44127334,38126.01658,3084.00048,0.001317,0.654083,10.97322273
0.44128492,38127.01709,3085.000992,0.001317,0.654083,10.97322273
0.44129649,38128.01674,3086.00064,0.001317,0.654083,10.97322273
0.44130808,38129.01811,3087.002016,0.001317,0.654083,10.97322273
0.44131965,38130.01776,3088.001664,0.001317,0.654083,10.97322273
0.44133121,38131.01654,3089.000448,0.001317,0.654083,11.93700027
0.4413428,38132.01792,3090.001824,0.001317,0.654083,11.93700027
0.44135438,38133.01843,3091.002336,0.001317,0.654083,11.93700027
0.44136595,38134.01808,3092.001984,0.001317,0.654083,11.93700027
0.44137751,38135.01686,3093.000768,0.001317,0.654083,11.93700027
0.44138909,38136.01738,3094.00128,0.001317,0.654083,11.44281578
0.44140068,38137.01875,3095.002656,0.001317,0.654083,11.44281578
0.44141223,38138.01667,3096.000576,0.001317,0.654083,11.44281578
0.44142382,38139.01805,3097.001952,0.001317,0.654083,11.44281578
0.44143539,38140.0177,3098.0016,0.001317,0.654083,11.44281578
0.44144695,38141.01648,3099.000384,0.001317,0.654083,10.16889954
0.44145855,38142.01872,3100.002624,0.001317,0.654083,10.16889954
0.44147011,38143.0175,3101.001408,0.001317,0.654083,10.16889954
0.44148168,38144.01715,3102.001056,0.001317,0.654083,10.16889954
0.44149325,38145.0168,3103.000704,0.001317,0.654083,10.16889954
0.44150483,38146.01731,3104.001216,0.001317,0.654083,6.42102051
0.4415164,38147.01696,3105.000864,0.001317,0.654083,6.42102051
0.44152797,38148.01661,3106.000512,0.001317,0.654083,6.42102051
0.44153956,38149.01798,3107.001888,0.001317,0.654083,6.42102051
0.44155113,38150.01763,3108.001536,0.001317,0.654083,6.42102051
0.4415627,38151.01728,3109.001184,0.001317,0.654083,7.75707054
0.44157427,38152.01693,3110.000832,0.001317,0.654083,7.75707054
0.44158586,38153.0183,3111.002208,0.001317,0.654083,7.75707054
0.44159744,38154.01882,3112.00272,0.001317,0.654083,7.75707054
0.44160901,38155.01846,3113.002368,0.001317,0.654083,7.75707054
0.44162058,38156.01811,3114.002016,0.001317,0.654083,9.2304554
0.44163215,38157.01776,3115.001664,0.001317,0.654083,9.2304554
0.44164372,38158.01741,3116.001312,0.001317,0.654083,9.2304554
0.44165529,38159.01706,3117.00096,0.001317,0.654083,9.2304554
0.44166688,38160.01843,3118.002336,0.001317,0.654083,9.2304554
0.44167845,38161.01808,3119.001984,0.001317,0.654083,9.07953262
0.44169004,38162.01946,3120.00336,0.001317,0.654083,9.07953262
0.44170158,38163.01651,3121.000416,0.001317,0.654083,9.07953262
0.44171316,38164.01702,3122.000928,0.001317,0.654083,9.07953262
0.44172475,38165.0184,3123.002304,0.001317,0.654083,9.07953262
0.44173632,38166.01805,3124.001952,0.001317,0.654083,10.62771225
0.44174788,38167.01683,3125.000736,0.001317,0.654083,10.62771225
0.44175945,38168.01648,3126.000384,0.001317,0.654083,10.62771225
0.44177104,38169.01786,3127.00176,0.001317,0.654083,10.62771225
0.44178261,38170.0175,3128.001408,0.001317,0.654083,10.62771225
