Day fraction since midnight on 10/27/2019	Coag Flow mL/s ()	Water Flow mL/s ()	Manual Water Pump Control (rpm)	Manual Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()	new set point ()
0.45142379	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	NaN
0.45143536	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	NaN
0.45144692	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	NaN
0.45145850	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	NaN
0.45147007	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	NaN
0.45148164	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	NaN
0.45149323	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	NaN
0.45150480	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	NaN
0.45151637	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	NaN
0.45152794	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	NaN
0.45153953	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	NaN
0.45155110	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	NaN
0.45156266	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	NaN
0.45157423	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	NaN
0.45158582	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	NaN
0.45159739	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	NaN
0.45160896	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	NaN
0.45162053	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.45163212	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.45164369	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.45165525	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.45166685	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.45167841	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.45168998	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.45170155	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.45171314	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.45172471	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.45173628	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.45174784	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.45175944	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.45177101	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.45178258	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.45179414	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.45180572	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.45181729	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.45182888	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.45184045	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.45185202	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
0.45186359	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000
Day fraction since midnight on 10/27/2019	Coag Flow mL/s ()	Water Flow mL/s ()	Manual Water Pump Control (rpm)	Manual Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()
0.45187516	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000
0.45188673	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000
0.45189832	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000
0.45190989	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000
0.45192146	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000
0.45193303	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000
0.45194462	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000
0.45195619	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000
0.45196775	-0.99934170	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000
0.45197932	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45199092	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45200249	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45201405	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45202563	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45203721	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45204878	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45206035	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45207192	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45208351	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45209508	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45210666	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45211823	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45212980	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45214137	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45215294	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45216451	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45217608	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45218768	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45219925	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45221081	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45222238	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45223397	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45224554	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45225711	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45226868	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45228025	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45229184	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45230341	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45231498	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45232655	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45233812	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45234971	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45236129	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45237286	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45238443	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45239601	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45240760	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45241915	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45243072	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45244229	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45245386	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45246545	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45247702	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45248859	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45250016	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45251173	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45252332	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45253490	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45254646	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45255803	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45256961	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45258119	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45259275	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45260434	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45261591	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45262748	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45263905	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45265064	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45266221	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45267377	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45268536	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45269693	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45270850	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45272007	-0.99934170	-0.63110000	-0.00000000	0.00000000	0.00000000	-999.00000000
0.45273164	0.00131700	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000
0.45274323	0.00131700	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000
0.45275480	0.00065870	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000
0.45276637	0.00065870	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000
0.45277794	0.00065870	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000
0.45278951	0.00065870	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000
0.45280110	0.00065870	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000
0.45281267	0.00065870	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000
0.45282424	0.00065870	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000
0.45283581	0.00065870	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000
0.45284738	0.00065870	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000
0.45285896	0.00065870	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000
0.45287055	0.00065870	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000
0.45288211	0.00065870	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000
0.45289368	0.00065870	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000
0.45290525	0.00065870	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000
0.45291684	0.00065870	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000
0.45292842	0.00065870	-0.63110000	0.00000000	0.00000000	0.00000000	-999.00000000
0.45293999	0.00065870	0.65540000	0.00000000	0.00000000	0.00000000	-999.00000000
0.45295155	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45296313	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45297469	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45298628	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45299786	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45300943	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45302100	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45303257	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45304416	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45305572	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45306729	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45307886	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45309045	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45310202	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45311359	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45312516	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45313674	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45314830	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45315990	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45317146	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45318303	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45319460	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45320619	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45321776	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45322933	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45324090	0.00065870	0.65474130	NaN	0.00000000	0.00000000	-999.00000000
0.45325249	0.00065870	0.65474130	NaN	0.00000000	0.00000000	-999.00000000
0.45326406	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45327563	0.00065870	0.65474130	NaN	0.00000000	0.00000000	-999.00000000
0.45328721	0.00065870	0.65474130	NaN	0.00000000	0.00000000	-999.00000000
0.45329878	0.00065870	0.65474130	NaN	0.00000000	0.00000000	-999.00000000
0.45331035	0.00065870	0.65474130	NaN	0.00000000	0.00000000	-999.00000000
0.45332192	0.00065870	0.65474130	NaN	0.00000000	0.00000000	-999.00000000
0.45333349	0.00065870	0.65474130	NaN	0.00000000	0.00000000	-999.00000000
0.45334506	0.00065870	0.65474130	NaN	0.00000000	0.00000000	-999.00000000
0.45335664	0.00065870	0.65474130	NaN	0.00000000	0.00000000	-999.00000000
0.45336823	0.00065870	0.65474130	NaN	0.00000000	0.00000000	-999.00000000
0.45337980	0.00065870	0.65474130	NaN	0.00000000	0.00000000	-999.00000000
0.45339137	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45340294	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45341451	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45342610	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45343767	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45344924	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45346081	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45347240	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45348396	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45349553	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45350710	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45351869	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45353025	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45354184	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45355341	-0.99934170	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45356500	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45357655	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45358814	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45359971	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45361128	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45362285	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45363442	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45364599	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45365757	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45366914	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45368073	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45369230	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45370387	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45371544	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45372701	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45373860	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45375017	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45376174	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45377333	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45378488	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45379645	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45380802	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45381962	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45383119	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45384275	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45385432	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45386590	-0.99934170	1.65474170	0.00000000	0.00000000	0.00000000	-999.00000000
0.45387749	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45388906	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45390065	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45391220	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45392377	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45393534	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45394692	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45395849	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45397008	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45398165	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45399322	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45400479	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45401636	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45402794	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45403953	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45405110	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45406266	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45407423	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45408580	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45409740	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45410896	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45412055	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45413211	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45414368	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45415526	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45416682	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45417842	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45418999	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45420156	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45421312	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45422470	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45423627	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45424786	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45425943	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45427099	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45428258	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45429416	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45430573	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45431730	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.45432887	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
