Day fraction since midnight on 11/3/2019,Time (seconds),Time Elapsed (seconds),Fluoride Probe (volts),Coag Flow mL/s (),Water Flow mL/s (),Manual Water Pump Control (rpm),Manual Coagulant Pump Control (rpm),Fluoride Pump Control (),Turbidity ()
start expt,,,,,,,,,
0.51,44289.73296,1258.932672,0.20725051,0.001317,0.654083,50.52631579,0,0,13.33414841
0.51,44290.73434,1259.934048,0.20528175,0.001317,0.654083,50.52631579,0,0,13.33414841
0.51,44291.73398,1260.933696,0.20639168,0.001317,0.654083,50.52631579,0,0,13.33414841
0.51,44292.73363,1261.933344,0.20627576,0.001317,0.654083,50.52631579,0,0,13.33414841
0.51,44293.73242,1262.932128,0.20493956,0.001317,0.654083,50.52631579,0,0,14.58382607
0.51,44294.73379,1263.933504,0.20616065,0.001317,0.654083,50.52631579,0,0,14.58382607
0.51,44295.7343,1264.934016,0.20564352,0.001317,0.654083,50.52631579,0,0,14.58382607
0.51,44296.73395,1265.933664,0.20563203,0.001317,0.654083,50.52631579,0,0,14.58382607
0.51,44297.73274,1266.932448,0.20744011,0.001317,0.654083,50.52631579,0,0,14.58382607
0.51,44298.73238,1267.932096,0.20599037,0.001317,0.654083,50.52631579,0,0,13.69396973
0.51,44299.7329,1268.932608,0.20585656,0.001317,0.654083,50.52631579,0,0,13.69396973
0.51,44300.73427,1269.933984,0.20644264,0.001317,0.654083,50.52631579,0,0,13.69396973
0.51,44301.73392,1270.933632,0.20475036,0.001317,0.654083,50.52631579,0,0,13.69396973
0.51,44302.7353,1271.935008,0.20568934,0.001317,0.654083,50.52631579,0,0,13.69396973
0.51,44303.73322,1272.932928,0.20613645,0.001317,0.654083,50.52631579,0,0,12.81602478
0.51,44304.73459,1273.934304,0.20430677,0.001317,0.654083,50.52631579,0,0,12.81602478
0.51,44305.73338,1274.933088,0.20558302,0.001317,0.654083,50.52631579,0,0,12.81602478
0.51,44306.73389,1275.9336,0.20363228,0.001317,0.654083,50.52631579,0,0,12.81602478
0.51,44307.73354,1276.933248,0.20527707,0.001317,0.654083,50.52631579,0,0,12.81602478
0.51,44308.73318,1277.932896,0.20461652,0.001317,0.654083,50.52631579,0,0,11.8115387
0.51,44309.73283,1278.932544,0.20437479,0.001317,0.654083,50.52631579,0,0,11.8115387
0.51,44310.73421,1279.93392,0.20494048,0.001317,0.654083,50.52631579,0,0,11.8115387
0.51,44311.73386,1280.933568,0.20553957,0.001317,0.654083,50.52631579,0,0,11.8115387
0.51,44312.7335,1281.933216,0.20555119,0.001317,0.654083,50.52631579,0,0,11.8115387
0.51,44313.73315,1282.932864,0.20400061,0.001317,0.654083,50.52631579,0,0,13.84789085
0.51,44314.73453,1283.93424,0.20548046,0.001317,0.654083,50.52631579,0,0,13.84789085
0.51,44315.73418,1284.933888,0.20393595,0.001317,0.654083,50.52631579,0,0,13.84789085
0.51,44316.73382,1285.933536,0.20546682,0.001317,0.654083,50.52631579,0,0,13.84789085
0.51,44317.73347,1286.933184,0.20511967,0.001317,0.654083,50.52631579,0,0,13.84789085
0.51,44318.73312,1287.932832,0.20413335,0.001317,0.654083,50.52631579,0,0,12.28380013
0.51,44319.73277,1288.93248,0.20481963,0.001317,0.654083,50.52631579,0,0,12.28380013
0.51,44320.73328,1289.932992,0.20446263,0.001317,0.654083,50.52631579,0,0,12.28380013
0.51,44321.73466,1290.934368,0.20526741,0.001317,0.654083,50.52631579,0,0,12.28380013
0.51,44322.73258,1291.932288,0.2041828,0.001317,0.654083,50.52631579,0,0,12.28380013
0.51,44323.73395,1292.933664,0.20547806,0.001317,0.654083,50.52631579,0,0,13.05151749
0.51,44324.73446,1293.934176,0.20540461,0.001317,0.654083,50.52631579,0,0,13.05151749
0.51,44325.73325,1294.93296,0.20583844,0.001317,0.654083,50.52631579,0,0,13.05151749
0.51,44326.7329,1295.932608,0.20538263,0.001317,0.654083,50.52631579,0,0,13.05151749
0.51,44327.73341,1296.93312,0.20504025,0.001317,0.654083,50.52631579,0,0,13.05151749
0.51,44328.73219,1297.931904,0.20497614,0.001317,0.654083,50.52631579,0,0,12.5292244
0.51,44329.73357,1298.93328,0.20534216,0.001317,0.654083,50.52631579,0,0,12.5292244
0.51,44330.73494,1299.934656,0.20520166,0.001317,0.654083,50.52631579,0,0,12.5292244
0.51,44331.73286,1300.932576,0.20613705,0.001317,0.654083,50.52631579,0,0,12.5292244
0.51,44332.73338,1301.933088,0.2054249,0.001317,0.654083,50.52631579,0,0,12.5292244
0.51,44333.73216,1302.931872,0.20498233,0.001317,0.654083,50.52631579,0,0,13.25800705
0.51,44334.73354,1303.933248,0.20355104,0.001317,0.654083,50.52631579,0,0,13.25800705
0.51,44335.73318,1304.932896,0.20705996,0.001317,0.654083,50.52631579,0,0,13.25800705
0.51,44336.73283,1305.932544,0.20511007,0.001317,0.654083,50.52631579,0,0,13.25800705
0.51,44337.73421,1306.93392,0.20643136,0.001317,0.654083,50.52631579,0,0,13.25800705
0.51,44338.73386,1307.933568,0.20553367,0.001317,0.654083,50.52631579,0,0,11.51219368
0.51,44339.73264,1308.932352,0.20427617,0.001317,0.654083,50.52631579,0,0,11.51219368
0.51,44340.73229,1309.932,0.20616026,0.001317,0.654083,50.52631579,0,0,11.51219368
0.51,44341.73366,1310.933376,0.2044996,0.001317,0.654083,50.52631579,0,0,11.51219368
0.51,44342.73331,1311.933024,0.20441215,0.001317,0.654083,50.52631579,0,0,11.51219368
0.51,44343.73296,1312.932672,0.20465526,0.001317,0.654083,50.52631579,0,0,0.97241622
0.51,44344.73261,1313.93232,0.20520765,0.001317,0.654083,50.52631579,0,0,0.97241622
0.51,44345.73398,1314.933696,0.2055877,0.001317,0.654083,50.52631579,0,0,0.97241622
0.51,44346.73363,1315.933344,0.20426954,0.001317,0.654083,50.52631579,0,0,0.97241622
0.51,44347.73328,1316.932992,0.20553656,0.001317,0.654083,50.52631579,0,0,0.97241622
0.51,44348.73206,1317.931776,0.20474975,0.001317,0.654083,50.52631579,0,0,5.84839487
0.51,44349.7343,1318.934016,0.20503709,0.001317,0.654083,50.52631579,0,0,5.84839487
0.51,44350.73309,1319.9328,0.20485082,0.001317,0.654083,50.52631579,0,0,5.84839487
0.51,44351.73274,1320.932448,0.2048164,0.001317,0.654083,50.52631579,0,0,5.84839487
0.51,44352.73325,1321.93296,0.20488046,0.001317,0.654083,50.52631579,0,0,5.84839487
0.51,44353.7329,1322.932608,0.2052561,0.001317,0.654083,50.52631579,0,0,5.63923454
0.51,44354.73254,1323.932256,0.20480908,0.001317,0.654083,50.52631579,0,0,5.63923454
0.51,44355.73219,1324.931904,0.20522739,0.001317,0.654083,50.52631579,0,0,5.63923454
0.51,44356.73357,1325.93328,0.20470974,0.001317,0.654083,50.52631579,0,0,5.63923454
0.51,44357.73322,1326.932928,0.20509081,0.001317,0.654083,50.52631579,0,0,5.63923454
0.51,44358.73286,1327.932576,0.20519154,0.001317,0.654083,50.52631579,0,0,5.52553701
0.51,44359.73338,1328.933088,0.20322739,0.001317,0.654083,50.52631579,0,0,5.52553701
0.51,44360.73302,1329.932736,0.20630264,0.001317,0.654083,50.52631579,0,0,5.52553701
0.51,44361.73181,1330.93152,0.20388332,0.001317,0.654083,50.52631579,0,0,5.52553701
0.51,44362.73405,1331.93376,0.20503157,0.001317,0.654083,50.52631579,0,0,5.52553701
0.51,44363.7337,1332.933408,0.20481686,0.001317,0.654083,50.52631579,0,0,5.3364172
0.51,44364.73334,1333.933056,0.20467687,0.001317,0.654083,50.52631579,0,0,5.3364172
0.51,44365.73213,1334.93184,0.20491897,0.001317,0.654083,50.52631579,0,0,5.3364172
0.51,44366.73178,1335.931488,0.20563382,0.001317,0.654083,50.52631579,0,0,5.3364172
0.51,44367.73315,1336.932864,0.20403498,0.001317,0.654083,50.52631579,0,0,5.3364172
0.51,44368.7328,1337.932512,0.20494881,0.001317,0.654083,50.52631579,0,0,5.80859518
0.51,44369.73245,1338.93216,0.20479798,0.001317,0.654083,50.52631579,0,0,5.80859518
0.51,44370.7321,1339.931808,0.20410028,0.001317,0.654083,50.52631579,0,0,5.80859518
0.51,44371.73347,1340.933184,0.20419164,0.001317,0.654083,50.52631579,0,0,5.80859518
0.51,44372.73312,1341.932832,0.20514601,0.001317,0.654083,50.52631579,0,0,5.80859518
0.51,44373.73277,1342.93248,0.20348337,0.001317,0.654083,50.52631579,0,0,6.24683142
0.51,44374.73242,1343.932128,0.20540902,0.001317,0.654083,50.52631579,0,0,6.24683142
0.51,44375.73379,1344.933504,0.20392095,0.001317,0.654083,50.52631579,0,0,6.24683142
0.51,44376.73258,1345.932288,0.20491801,0.001317,0.654083,50.52631579,0,0,6.24683142
0.51,44377.73309,1346.9328,0.20440945,0.001317,0.654083,50.52631579,0,0,6.24683142
0.51,44378.73274,1347.932448,0.20459121,0.001317,0.654083,50.52631579,0,0,6.27818108
0.51,44379.73152,1348.931232,0.2034384,0.001317,0.654083,50.52631579,0,0,6.27818108
0.51,44380.73376,1349.933472,0.20494999,0.001317,0.654083,50.52631579,0,0,6.27818108
0.51,44381.73514,1350.934848,0.20362207,0.001317,0.654083,50.52631579,0,0,6.27818108
0.51,44382.73219,1351.931904,0.20393451,0.001317,0.654083,50.52631579,0,0,6.27818108
0.51,44383.7327,1352.932416,0.20499089,0.001317,0.654083,50.52631579,0,0,7.55968428
0.51,44384.73408,1353.933792,0.20538311,0.001317,0.654083,50.52631579,0,0,7.55968428
0.51,44385.73286,1354.932576,0.20398718,0.001317,0.654083,50.52631579,0,0,7.55968428
0.51,44386.73338,1355.933088,0.20467904,0.001317,0.654083,50.52631579,0,0,7.55968428
0.51,44387.73216,1356.931872,0.20527029,0.001317,0.654083,50.52631579,0,0,7.55968428
0.51,44388.73181,1357.93152,0.20337483,0.001317,0.654083,50.52631579,0,0,6.5393815
0.51,44389.73318,1358.932896,0.20409071,0.001317,0.654083,50.52631579,0,0,6.5393815
0.51,44390.73283,1359.932544,0.20504503,0.001317,0.654083,50.52631579,0,0,6.5393815
0.51,44391.73248,1360.932192,0.20461157,0.001317,0.654083,50.52631579,0,0,6.5393815
0.51,44392.73213,1361.93184,0.20438799,0.001317,0.654083,50.52631579,0,0,6.5393815
0.51,44393.73437,1362.93408,0.20301656,0.001317,0.654083,50.52631579,0,0,5.73656654
0.51,44394.73315,1363.932864,0.20382585,0.001317,0.654083,50.52631579,0,0,5.73656654
0.51,44395.7328,1364.932512,0.20484787,0.001317,0.654083,50.52631579,0,0,5.73656654
0.51,44396.73245,1365.93216,0.20400606,0.001317,0.654083,50.52631579,0,0,5.73656654
0.51,44397.7321,1366.931808,0.2045085,0.001317,0.654083,50.52631579,0,0,5.73656654
0.51,44398.73174,1367.931456,0.2046683,0.001317,0.654083,50.52631579,0,0,4.84574413
0.51,44399.73312,1368.932832,0.20500076,0.001317,0.654083,50.52631579,0,0,4.84574413
0.51,44400.73277,1369.93248,0.20493433,0.001317,0.654083,50.52631579,0,0,4.84574413
0.51,44401.73242,1370.932128,0.20345858,0.001317,0.654083,50.52631579,0,0,4.84574413
0.51,44402.73379,1371.933504,0.20522697,0.001317,0.654083,50.52631579,0,0,4.84574413
0.51,44403.73344,1372.933152,0.20396215,0.001317,0.654083,50.52631579,0,0,4.84574413
0.51,44404.73309,1373.9328,0.20580444,0.001317,0.654083,50.52631579,0,0,5.72077847
0.51,44405.73187,1374.931584,0.20397823,0.001317,0.654083,50.52631579,0,0,5.72077847
0.51,44406.73238,1375.932096,0.20348991,0.001317,0.654083,50.52631579,0,0,5.72077847
0.51,44407.73376,1376.933472,0.20416096,0.001317,0.654083,50.52631579,0,0,5.72077847
0.51,44408.73341,1377.93312,0.20523232,0.001317,0.654083,50.52631579,0,0,5.72077847
0.51,44409.73306,1378.932768,0.20499738,0.001317,0.654083,50.52631579,0,0,5.61050558
0.51,44410.7327,1379.932416,0.20459943,0.001317,0.654083,50.52631579,0,0,5.61050558
0.51,44411.73408,1380.933792,0.20444208,0.001317,0.654083,50.52631579,0,0,5.61050558
0.51,44412.732,1381.931712,0.2056202,0.001317,0.654083,50.52631579,0,0,5.61050558
0.51,44413.73338,1382.933088,0.20386483,0.001317,0.654083,50.52631579,0,0,5.61050558
0.51,44414.73302,1383.932736,0.20441256,0.001317,0.654083,50.52631579,0,0,5.6708765
0.51,44415.73267,1384.932384,0.20465355,0.001317,0.654083,50.52631579,0,0,5.6708765
0.51,44416.73318,1385.932896,0.20472483,0.001317,0.654083,50.52631579,0,0,5.6708765
0.51,44417.73283,1386.932544,0.20459762,0.001317,0.654083,50.52631579,0,0,5.6708765
0.51,44418.73248,1387.932192,0.20367742,0.001317,0.654083,50.52631579,0,0,5.6708765
0.51,44419.73386,1388.933568,0.20487529,0.001317,0.654083,50.52631579,0,0,4.55956078
0.51,44420.73264,1389.932352,0.20488669,0.001317,0.654083,50.52631579,0,0,4.55956078
0.51,44421.73229,1390.932,0.20471762,0.001317,0.654083,50.52631579,0,0,4.55956078
0.51,44422.73194,1391.931648,0.20514682,0.001317,0.654083,50.52631579,0,0,4.55956078
0.51,44423.73331,1392.933024,0.20498854,0.001317,0.654083,50.52631579,0,0,4.55956078
0.51,44424.73296,1393.932672,0.20450848,0.001317,0.654083,50.52631579,0,0,5.78483915
0.51,44425.73261,1394.93232,0.20545214,0.001317,0.654083,50.52631579,0,0,5.78483915
0.51,44426.73139,1395.931104,0.20472594,0.001317,0.654083,50.52631579,0,0,5.78483915
0.51,44427.73277,1396.93248,0.20587072,0.001317,0.654083,50.52631579,0,0,5.78483915
0.51,44428.73242,1397.932128,0.20509318,0.001317,0.654083,50.52631579,0,0,5.78483915
0.51,44429.73206,1398.931776,0.20527448,0.001317,0.654083,50.52631579,0,0,6.0706892
0.51,44430.73171,1399.931424,0.20525506,0.001317,0.654083,50.52631579,0,0,6.0706892
0.51,44431.73309,1400.9328,0.20502886,0.001317,0.654083,50.52631579,0,0,6.0706892
0.51,44432.73274,1401.932448,0.20574859,0.001317,0.654083,50.52631579,0,0,6.0706892
0.51,44433.73238,1402.932096,0.20646556,0.001317,0.654083,50.52631579,0,0,6.0706892
0.51,44434.73203,1403.931744,0.2045223,0.001317,0.654083,50.52631579,0,0,7.20094585
0.51,44435.73168,1404.931392,0.2051096,0.001317,0.654083,50.52631579,0,0,7.20094585
0.51,44436.73133,1405.93104,0.20662776,0.001317,0.654083,50.52631579,0,0,7.20094585
0.51,44437.7327,1406.932416,0.20507313,0.001317,0.654083,50.52631579,0,0,7.20094585
0.51,44438.73235,1407.932064,0.20593974,0.001317,0.654083,50.52631579,0,0,7.20094585
0.51,44439.732,1408.931712,0.20582037,0.001317,0.654083,50.52631579,0,0,7.10385704
0.51,44440.73424,1409.933952,0.20624453,0.001317,0.654083,50.52631579,0,0,7.10385704
0.51,44441.7313,1410.931008,0.20553096,0.001317,0.654083,50.52631579,0,0,7.10385704
0.51,44442.73267,1411.932384,0.2062068,0.001317,0.654083,50.52631579,0,0,7.10385704
0.51,44443.73318,1412.932896,0.20678912,0.001317,0.654083,50.52631579,0,0,7.10385704
0.51,44444.73283,1413.932544,0.20665009,0.001317,0.654083,50.52631579,0,0,5.98193216
0.51,44445.73162,1414.931328,0.20592196,0.001317,0.654083,50.52631579,0,0,5.98193216
0.51,44446.73126,1415.930976,0.20545028,0.001317,0.654083,50.52631579,0,0,5.98193216
0.51,44447.7335,1416.933216,0.20561519,0.001317,0.654083,50.52631579,0,0,5.98193216
0.51,44448.73229,1417.932,0.20639497,0.001317,0.654083,50.52631579,0,0,5.98193216
0.51,44449.7328,1418.932512,0.2051454,0.001317,0.654083,50.52631579,0,0,7.32464218
0.51,44450.73245,1419.93216,0.20513257,0.001317,0.654083,50.52631579,0,0,7.32464218
0.51,44451.73123,1420.930944,0.20558472,0.001317,0.654083,50.52631579,0,0,7.32464218
0.51,44452.73261,1421.93232,0.20616151,0.001317,0.654083,50.52631579,0,0,7.32464218
0.51,44453.73226,1422.931968,0.20646423,0.001317,0.654083,50.52631579,0,0,7.32464218
0.51,44454.7319,1423.931616,0.20589589,0.001317,0.654083,50.52631579,0,0,6.30094576
0.51,44455.73155,1424.931264,0.20690058,0.001317,0.654083,50.52631579,0,0,6.30094576
0.51,44456.73293,1425.93264,0.20652193,0.001317,0.654083,50.52631579,0,0,6.30094576
0.51,44457.73258,1426.932288,0.20601742,0.001317,0.654083,50.52631579,0,0,6.30094576
0.51,44458.73395,1427.933664,0.20745063,0.001317,0.654083,50.52631579,0,0,6.30094576
0.51,44459.73101,1428.93072,0.2064736,0.001317,0.654083,50.52631579,0,0,5.31730175
0.51,44460.73238,1429.932096,0.20548186,0.001317,0.654083,50.52631579,0,0,5.31730175
0.51,44461.73203,1430.931744,0.20705067,0.001317,0.654083,50.52631579,0,0,5.31730175
0.51,44462.73168,1431.931392,0.20673381,0.001317,0.654083,50.52631579,0,0,5.31730175
0.51,44463.73306,1432.932768,0.2068236,0.001317,0.654083,50.52631579,0,0,5.31730175
0.51,44464.7327,1433.932416,0.20654984,0.001317,0.654083,50.52631579,0,0,5.40899849
0.51,44465.73149,1434.9312,0.20586303,0.001317,0.654083,50.52631579,0,0,5.40899849
0.51,44466.73114,1435.930848,0.20684339,0.001317,0.654083,50.52631579,0,0,5.40899849
0.51,44467.73165,1436.93136,0.20741151,0.001317,0.654083,50.52631579,0,0,5.40899849
0.51,44468.7313,1437.931008,0.20662992,0.001317,0.654083,50.52631579,0,0,5.40899849
0.51,44469.73094,1438.930656,0.2063027,0.001317,0.654083,50.52631579,0,0,4.98794222
0.51,44470.73232,1439.932032,0.20650212,0.001317,0.654083,50.52631579,0,0,4.98794222
0.51,44471.73197,1440.93168,0.20536958,0.001317,0.654083,50.52631579,0,0,4.98794222
0.51,44472.73162,1441.931328,0.20592208,0.001317,0.654083,50.52631579,0,0,4.98794222
0.51,44473.73299,1442.932704,0.20455281,0.001317,0.654083,50.52631579,0,0,4.98794222
0.51,44474.73178,1443.931488,0.20641005,0.001317,0.654083,50.52631579,0,0,5.00628424
0.51,44475.73142,1444.931136,0.20626009,0.001317,0.654083,50.52631579,0,0,5.00628424
0.51,44476.7328,1445.932512,0.20627716,0.001317,0.654083,50.52631579,0,0,5.00628424
0.51,44477.73245,1446.93216,0.20758753,0.001317,0.654083,50.52631579,0,0,5.00628424
0.51,44478.73123,1447.930944,0.20698836,0.001317,0.654083,50.52631579,0,0,5.00628424
0.51,44479.73088,1448.930592,0.20626777,0.001317,0.654083,50.52631579,0,0,5.0315156
0.51,44480.73226,1449.931968,0.2066938,0.001317,0.654083,50.52631579,0,0,5.0315156
0.51,44481.7319,1450.931616,0.20612592,0.001317,0.654083,50.52631579,0,0,5.0315156
0.51,44482.73155,1451.931264,0.20706758,0.001317,0.654083,50.52631579,0,0,5.0315156
0.51,44483.7312,1452.930912,0.20670256,0.001317,0.654083,50.52631579,0,0,5.0315156
0.51,44484.73258,1453.932288,0.20640843,0.001317,0.654083,50.52631579,0,0,5.01759577
0.51,44485.73222,1454.931936,0.20678897,0.001317,0.654083,50.52631579,0,0,5.01759577
0.51,44486.73187,1455.931584,0.20628062,0.001317,0.654083,50.52631579,0,0,5.01759577
0.51,44487.73152,1456.931232,0.20737736,0.001317,0.654083,50.52631579,0,0,5.01759577
0.51,44488.73117,1457.93088,0.20742224,0.001317,0.654083,50.52631579,0,0,5.01759577
0.51,44489.73254,1458.932256,0.20786099,0.001317,0.654083,50.52631579,0,0,4.41931534
0.51,44490.73219,1459.931904,0.20668221,0.001317,0.654083,50.52631579,0,0,4.41931534
0.51,44491.73357,1460.93328,0.20669898,0.001317,0.654083,50.52631579,0,0,4.41931534
0.51,44492.73062,1461.930336,0.20683156,0.001317,0.654083,50.52631579,0,0,4.41931534
0.51,44493.732,1462.931712,0.20522869,0.001317,0.654083,50.52631579,0,0,4.41931534
0.51,44494.73165,1463.93136,0.20525301,0.001317,0.654083,50.52631579,0,0,3.97717905
0.51,44495.7313,1464.931008,0.20192742,0.001317,0.654083,50.52631579,0,0,3.97717905
0.52,44496.73267,1465.932384,0.20703724,0.001317,0.654083,50.52631579,0,0,3.97717905
0.52,44497.73232,1466.932032,0.20984402,0.001317,0.654083,50.52631579,0,0,3.97717905
0.52,44498.73283,1467.932544,0.21073222,0.001317,0.654083,50.52631579,0,0,3.97717905
0.52,44499.73162,1468.931328,0.21173391,0.001317,0.654083,50.52631579,0,0,3.5914228
0.52,44500.73126,1469.930976,0.21148013,0.001317,0.654083,50.52631579,0,0,3.5914228
0.52,44501.73264,1470.932352,0.21062493,0.001317,0.654083,50.52631579,0,0,3.5914228
0.52,44502.73229,1471.932,0.20979461,0.001317,0.654083,50.52631579,0,0,3.5914228
0.52,44503.73194,1472.931648,0.21007845,0.001317,0.654083,50.52631579,0,0,3.5914228
0.52,44504.73158,1473.931296,0.20976682,0.001317,0.654083,50.52631579,0,0,2.30233622
0.52,44505.73123,1474.930944,0.20974714,0.001317,0.654083,50.52631579,0,0,2.30233622
0.52,44506.73261,1475.93232,0.21014696,0.001317,0.654083,50.52631579,0,0,2.30233622
0.52,44507.73139,1476.931104,0.21088496,0.001317,0.654083,50.52631579,0,0,2.30233622
0.52,44508.73104,1477.930752,0.21139064,0.001317,0.654083,50.52631579,0,0,2.30233622
0.52,44509.73328,1478.932992,0.21202585,0.001317,0.654083,50.52631579,0,0,1.54599082
0.52,44510.73293,1479.93264,0.21235776,0.001317,0.654083,50.52631579,0,0,1.54599082
0.52,44511.73258,1480.932288,0.21213306,0.001317,0.654083,50.52631579,0,0,1.54599082
0.52,44512.73136,1481.931072,0.21150696,0.001317,0.654083,50.52631579,0,0,1.54599082
0.52,44513.73101,1482.93072,0.21190012,0.001317,0.654083,50.52631579,0,0,1.54599082
0.52,44514.73238,1483.932096,0.2121101,0.001317,0.654083,50.52631579,0,0,1.0934962
0.52,44515.73203,1484.931744,0.21215329,0.001317,0.654083,50.52631579,0,0,1.0934962
