Day fraction since midnight on 10/20/2019,Time (seconds),Time since start (seconds),Water Pump Control (rpm),Coagulant Pump Control (rpm),Fluoride Pump Control (),Turbidity (),Just Water Pump Control (rpm)
start 1st expt 10,,,,,,,
0.47735019,41243.05642,1825.926624,0,0,0,1.51224351,0
0.47736177,41244.05693,1826.927136,0,0,0,1.51224351,0
0.47737334,41245.05658,1827.926784,0,0,0,1.51224351,0
0.47738491,41246.05622,1828.926432,0,0,0,1.12262046,0
0.47739648,41247.05587,1829.92608,0,0,0,1.12262046,0
0.47740806,41248.05638,1830.926592,0,0,0,1.12262046,0
0.47741963,41249.05603,1831.92624,0,0,0,1.12262046,0
0.4774312,41250.05568,1832.925888,0,0,0,1.12262046,0
0.47744279,41251.05706,1833.927264,0,0,0,1.12262046,0
0.47745436,41252.0567,1834.926912,0,0,0,0.95397878,0
0.47746595,41253.05808,1835.928288,0,0,0,0.95397878,0
0.47747749,41254.05514,1836.925344,0,0,0,0.95397878,0
0.47748908,41255.05651,1837.92672,0,0,0,0.95397878,0
0.47750064,41256.0553,1838.925504,0,0,0,0.95397878,0
0.47751221,41257.05494,1839.925152,0,0,0,0.7393322,0
0.4775238,41258.05632,1840.926528,0,0,0,0.7393322,0
0.47753537,41259.05597,1841.926176,0,0,0,0.7393322,0
0.47754693,41260.05475,1842.92496,0,0,0,0.7393322,0
0.47755852,41261.05613,1843.926336,0,0,0,0.7393322,0
0.47757009,41262.05578,1844.925984,0,0,0,0.7393322,0
0.47758165,41263.05456,1845.924768,0,0,0,0.64650583,0
0.47759322,41264.05421,1846.924416,0,0,0,0.64650583,0
0.47760479,41265.05386,1847.924064,0,0,0,0.64650583,0
0.47761638,41266.05523,1848.92544,0,0,0,0.64650583,0
0.47762795,41267.05488,1849.925088,0,0,0,0.64650583,0
0.47763951,41268.05366,1850.923872,0,0,0,0.63016659,0
0.4776511,41269.05504,1851.925248,0,0,0,0.63016659,0
0.47766267,41270.05469,1852.924896,0,0,0,0.63016659,0
0.47767424,41271.05434,1853.924544,0,0,0,0.63016659,0
0.47768582,41272.05485,1854.925056,0,0,0,0.63016659,0
0.47769739,41273.0545,1855.924704,0,0,0,0.63016659,0
0.47770896,41274.05414,1856.924352,0,0,0,0.59595561,0
0.47772055,41275.05552,1857.925728,0,0,0,0.59595561,0
0.47773211,41276.0543,1858.924512,0,0,0,0.59595561,0
0.47774368,41277.05395,1859.92416,0,0,0,0.59595561,0
0.47775525,41278.0536,1860.923808,0,0,0,0.59595561,0
0.47776684,41279.05498,1861.925184,0,0,0,0.59595561,0
0.4777784,41280.05376,1862.923968,0,0,0,0.51809919,0
0.47778997,41281.05341,1863.923616,0,0,0,0.51809919,0
0.47780156,41282.05478,1864.924992,0,0,0,0.51809919,0
0.47781312,41283.05357,1865.923776,0,0,0,0.51809919,0
0.47782469,41284.05322,1866.923424,0,0,0,0.51809919,0
0.47783628,41285.05459,1867.9248,0,0,0,0.46434584,0
0.47784784,41286.05338,1868.923584,0,0,0,0.46434584,0
0.47785941,41287.05302,1869.923232,0,0,0,0.46434584,0
0.47787098,41288.05267,1870.92288,0,0,0,0.46434584,0
0.47788256,41289.05318,1871.923392,0,0,0,0.46434584,0
0.47789415,41290.05456,1872.924768,0,0,0,0.46434584,0
0.4779057,41291.05248,1873.922688,0,0,0,0.43825489,0
0.47791729,41292.05386,1874.924064,0,0,0,0.43825489,0
0.47792885,41293.05264,1875.922848,0,0,0,0.43825489,0
0.47794042,41294.05229,1876.922496,0,0,0,0.43825489,0
0.47795201,41295.05366,1877.923872,0,0,0,0.43825489,0
0.47796357,41296.05245,1878.922656,0,0,0,0.36867848,0
0.47797514,41297.0521,1879.922304,0,0,0,0.36867848,0
0.47798671,41298.05174,1880.921952,0,0,0,0.36867848,0
0.4779983,41299.05312,1881.923328,0,0,0,0.36867848,0
0.47800987,41300.05277,1882.922976,0,0,0,0.36867848,0
0.47802145,41301.05328,1883.923488,0,0,0,0.36867848,0
0.47803301,41302.05206,1884.922272,0,0,0,0.32772809,0
0.47804458,41303.05171,1885.92192,0,0,0,0.32772809,0
0.47805615,41304.05136,1886.921568,0,0,0,0.32772809,0
0.47806774,41305.05274,1887.922944,0,0,0,0.32772809,0
0.4780793,41306.05152,1888.921728,0,0,0,0.32772809,0
0.47809087,41307.05117,1889.921376,0,0,0,0.28662962,0
0.47810244,41308.05082,1890.921024,0,0,0,0.28662962,0
0.47811403,41309.05219,1891.9224,0,0,0,0.28662962,0
0.47812559,41310.05098,1892.921184,0,0,0,0.28662962,0
0.47813716,41311.05062,1893.920832,0,0,0,0.28662962,0
0.47814875,41312.052,1894.922208,0,0,0,0.28662962,0
0.47816032,41313.05165,1895.921856,0,0,0,0.25866729,0
0.47817189,41314.0513,1896.921504,0,0,0,0.25866729,0
0.47818346,41315.05094,1897.921152,0,0,0,0.25866729,0
0.47819504,41316.05146,1898.921664,0,0,0,0.25866729,0
0.47820661,41317.0511,1899.921312,0,0,0,0.25866729,0
0.4782182,41318.05248,1900.922688,0,0,0,0.25138259,0
0.47822975,41319.0504,1901.920608,0,0,0,0.25138259,0
0.47824132,41320.05005,1902.920256,0,0,0,0.25138259,0
0.47825291,41321.05142,1903.921632,0,0,0,0.25138259,0
0.47826447,41322.05021,1904.920416,0,0,0,0.25138259,0
0.47827604,41323.04986,1905.920064,0,0,0,0.25138259,0
0.47828763,41324.05123,1906.92144,0,0,0,0.23620938,0
0.4782992,41325.05088,1907.921088,0,0,0,0.23620938,0
0.47831077,41326.05053,1908.920736,0,0,0,0.23620938,0
0.47832234,41327.05018,1909.920384,0,0,0,0.23620938,0
0.4783339,41328.04896,1910.919168,0,0,0,0.23620938,0
0.47834549,41329.05034,1911.920544,0,0,0,0.23620938,0
0.47835706,41330.04998,1912.920192,0,0,0,0.21929829,0
0.47836863,41331.04963,1913.91984,0,0,0,0.21929829,0
0.47838022,41332.05101,1914.921216,0,0,0,0.21929829,0
0.47839179,41333.05066,1915.920864,0,0,0,0.21929829,0
0.47840335,41334.04944,1916.919648,0,0,0,0.21929829,0
0.47841494,41335.05082,1917.921024,0,0,0,0.21929829,0
0.47842651,41336.05046,1918.920672,0,0,0,0.21298288,0
0.4784381,41337.05184,1919.922048,0,0,0,0.21298288,0
0.47844964,41338.0489,1920.919104,0,0,0,0.21298288,0
0.47846123,41339.05027,1921.92048,0,0,0,0.21298288,0
0.47847279,41340.04906,1922.919264,0,0,0,0.25138259,0
0.47848436,41341.0487,1923.918912,0,0,0,0.20839138,0
0.47850092,41342.47949,1925.349696,0,0,0,0.20839138,0
0.47850752,41343.04973,1925.919936,0,0,0,0.20839138,0
0.47851909,41344.04938,1926.919584,0,0,0,0.20839138,0
0.47853065,41345.04816,1927.918368,0,0,0,0.20839138,0
0.47854222,41346.04781,1928.918016,0,0,0,0.20839138,0
0.47855381,41347.04918,1929.919392,0,0,0,0.2104453,0
0.47856538,41348.04883,1930.91904,0,0,0,0.2104453,0
0.47857695,41349.04848,1931.918688,0,0,0,0.2104453,0
0.47858852,41350.04813,1932.918336,0,0,0,0.2104453,0
0.47860011,41351.0495,1933.919712,0,0,0,0.2104453,0
0.47861167,41352.04829,1934.918496,0,0,0,0.20657799,0
0.47862324,41353.04794,1935.918144,0,0,0,0.20657799,0
0.47863481,41354.04758,1936.917792,0,0,0,0.20657799,0
0.47864639,41355.0481,1937.918304,0,0,0,0.20657799,0
0.47865796,41356.04774,1938.917952,0,0,0,0.20657799,0
0.47866953,41357.04739,1939.9176,0,0,0,0.20657799,0
0.47868112,41358.04877,1940.918976,0,0,0,0.20190436,0
0.47869269,41359.04842,1941.918624,0,0,0,0.20190436,0
0.47870426,41360.04806,1942.918272,0,0,0,0.20190436,0
0.47871583,41361.04771,1943.91792,0,0,0,0.20839138,0
0.47872739,41362.0465,1944.916704,0,0,0,0.20190436,0
0.47873898,41363.04787,1945.91808,0,0,0,0.20041479,0
0.47875055,41364.04752,1946.917728,0,0,0,0.20041479,0
0.47876212,41365.04717,1947.917376,0,0,0,0.20041479,0
0.47877369,41366.04682,1948.917024,0,0,0,0.20041479,0
0.47878526,41367.04646,1949.916672,0,0,0,0.20041479,0
0.47879685,41368.04784,1950.918048,0,0,0,0.20041479,0
0.47880842,41369.04749,1951.917696,0,0,0,0.19498643,0
0.47881999,41370.04714,1952.917344,0,0,0,0.19498643,0
0.47883155,41371.04592,1953.916128,0,0,0,0.19498643,0
0.47884314,41372.0473,1954.917504,0,0,0,0.19498643,0
0.47885471,41373.04694,1955.917152,0,0,0,0.19498643,0
0.4788663,41374.04832,1956.918528,37.245,28.50375,9.5025,0.19287731,60
0.4788781,41375.06784,1957.938048,37.245,28.50375,9.5025,0.19287731,60
0.47888943,41376.04675,1958.91696,37.245,28.50375,9.5025,0.19287731,60
0.47890102,41377.04813,1959.918336,37.245,28.50375,9.5025,0.19287731,60
0.47891257,41378.04605,1960.916256,37.245,28.50375,9.5025,0.19287731,60
0.47892414,41379.0457,1961.915904,37.245,28.50375,9.5025,0.19287731,60
0.47893573,41380.04707,1962.91728,37.245,28.50375,9.5025,0.191552,60
0.47894729,41381.04586,1963.916064,37.245,28.50375,9.5025,0.191552,60
0.47895886,41382.0455,1964.915712,37.245,28.50375,9.5025,0.191552,60
0.47897045,41383.04688,1965.917088,37.245,28.50375,9.5025,0.191552,60
0.47898202,41384.04653,1966.916736,37.245,28.50375,9.5025,0.191552,60
0.47899359,41385.04618,1967.916384,37.245,28.50375,9.5025,0.18815279,60
0.47900604,41386.12186,1968.992064,37.245,28.50375,9.5025,0.18815279,60
0.47901672,41387.04461,1969.914816,37.245,28.50375,9.5025,0.18815279,60
0.47902831,41388.04598,1970.916192,37.245,28.50375,9.5025,0.18815279,60
start 2nd expt 15 ,#VALUE!,#VALUE!,,,,,
0.47903988,41389.04563,1971.91584,37.245,28.50375,9.5025,0.18815279,60
0.47905145,41390.04528,1972.915488,37.245,28.50375,9.5025,0.18815279,60
0.47906301,41391.04406,1973.914272,37.245,28.50375,9.5025,0.20180479,60
0.4790746,41392.04544,1974.915648,37.245,28.50375,9.5025,0.20180479,60
0.47908617,41393.04509,1975.915296,37.245,28.50375,9.5025,0.20180479,60
0.47909774,41394.04474,1976.914944,37.245,28.50375,9.5025,0.20180479,60
0.47910933,41395.04611,1977.91632,37.245,28.50375,9.5025,0.20180479,60
0.47912089,41396.0449,1978.915104,37.245,28.50375,9.5025,0.19413953,60
0.47913394,41397.17242,1980.042624,37.245,28.50375,9.5025,0.19413953,60
0.47914405,41398.04592,1980.916128,37.245,28.50375,9.5025,0.19413953,60
0.47915562,41399.04557,1981.915776,37.245,28.50375,9.5025,0.19413953,60
0.47916718,41400.04435,1982.91456,37.245,28.50375,9.5025,0.19413953,60
0.47917875,41401.044,1983.914208,37.245,28.50375,9.5025,0.19413953,60
0.47919034,41402.04538,1984.915584,37.245,28.50375,9.5025,0.18963091,60
0.47920191,41403.04502,1985.915232,37.245,28.50375,9.5025,0.18963091,60
0.47921347,41404.04381,1986.914016,37.245,28.50375,9.5025,0.18963091,60
0.47922504,41405.04346,1987.913664,37.245,28.50375,9.5025,0.18963091,60
0.47923661,41406.0431,1988.913312,37.245,28.50375,9.5025,0.18963091,60
0.4792482,41407.04448,1989.914688,37.245,28.50375,9.5025,0.18963091,60
0.47925977,41408.04413,1990.914336,37.245,28.50375,9.5025,0.18875918,60
0.47927136,41409.0455,1991.915712,37.245,28.50375,9.5025,0.18875918,60
0.47928292,41410.04429,1992.914496,37.245,28.50375,9.5025,0.18875918,60
0.47929449,41411.04394,1993.914144,37.245,28.50375,9.5025,0.18875918,60
0.47930606,41412.04358,1994.913792,37.245,28.50375,9.5025,0.18875918,60
0.47931765,41413.04496,1995.915168,37.245,28.50375,9.5025,0.19055195,60
0.47932921,41414.04374,1996.913952,37.245,28.50375,9.5025,0.19055195,60
0.47934078,41415.04339,1997.9136,37.245,28.50375,9.5025,0.19055195,60
0.47935235,41416.04304,1998.913248,37.245,28.50375,9.5025,0.19055195,60
0.47936392,41417.04269,1999.912896,37.245,28.50375,9.5025,0.19055195,60
0.47937551,41418.04406,2000.914272,37.245,28.50375,9.5025,0.19055195,60
0.47938708,41419.04371,2001.91392,37.245,28.50375,9.5025,0.19134381,60
0.47939865,41420.04336,2002.913568,37.245,28.50375,9.5025,0.19134381,60
0.47941021,41421.04214,2003.912352,37.245,28.50375,9.5025,0.19134381,60
0.47942181,41422.04438,2004.914592,37.245,28.50375,9.5025,0.19134381,60
0.47943338,41423.04403,2005.91424,37.245,28.50375,9.5025,0.19134381,60
0.47944494,41424.04282,2006.913024,37.245,28.50375,9.5025,0.20037681,60
0.47945651,41425.04246,2007.912672,37.245,28.50375,9.5025,0.20037681,60
0.4794681,41426.04384,2008.914048,37.245,28.50375,9.5025,0.20037681,60
0.47947966,41427.04262,2009.912832,37.245,28.50375,9.5025,0.20037681,60
0.47949123,41428.04227,2010.91248,37.245,28.50375,9.5025,0.20037681,60
0.4795028,41429.04192,2011.912128,37.245,28.50375,9.5025,0.20037681,60
0.47951439,41430.0433,2012.913504,37.245,28.50375,9.5025,0.19500108,60
0.47952596,41431.04294,2013.913152,37.245,28.50375,9.5025,0.19500108,60
0.47953753,41432.04259,2014.9128,37.245,28.50375,9.5025,0.19500108,60
0.47954912,41433.04397,2015.914176,37.245,28.50375,9.5025,0.19500108,60
0.47956068,41434.04275,2016.91296,37.245,28.50375,9.5025,0.19500108,60
0.47957227,41435.04413,2017.914336,37.245,28.50375,9.5025,0.2047585,60
0.47958382,41436.04205,2018.912256,37.245,28.50375,9.5025,0.2047585,60
0.47959541,41437.04342,2019.913632,37.245,28.50375,9.5025,0.2047585,60
0.47960698,41438.04307,2020.91328,37.245,28.50375,9.5025,0.2047585,60
0.47961855,41439.04272,2021.912928,37.245,28.50375,9.5025,0.2047585,60
0.47963011,41440.0415,2022.911712,37.245,28.50375,9.5025,0.2047585,60
0.4796417,41441.04288,2023.913088,37.245,28.50375,9.5025,0.19896913,60
0.47965327,41442.04253,2024.912736,37.245,28.50375,9.5025,0.19896913,60
0.47966483,41443.04131,2025.91152,37.245,28.50375,9.5025,0.19896913,60
0.47967642,41444.04269,2026.912896,37.245,28.50375,9.5025,0.19896913,60
0.47968799,41445.04234,2027.912544,37.245,28.50375,9.5025,0.19896913,60
0.47969956,41446.04198,2028.912192,37.245,28.50375,9.5025,0.19696328,60
0.47971115,41447.04336,2029.913568,37.245,28.50375,9.5025,0.19696328,60
0.47972272,41448.04301,2030.913216,37.245,28.50375,9.5025,0.19696328,60
0.47973428,41449.04179,2031.912,37.245,28.50375,9.5025,0.19696328,60
0.47974585,41450.04144,2032.911648,37.245,28.50375,9.5025,0.19696328,60
0.47975744,41451.04282,2033.913024,37.245,28.50375,9.5025,0.19696328,60
0.47976901,41452.04246,2034.912672,37.245,28.50375,9.5025,0.19277517,60
0.47978057,41453.04125,2035.911456,37.245,28.50375,9.5025,0.19277517,60
0.47979216,41454.04262,2036.912832,37.245,28.50375,9.5025,0.19277517,60
0.47980373,41455.04227,2037.91248,37.245,28.50375,9.5025,0.19277517,60
0.47981532,41456.04365,2038.913856,37.245,28.50375,9.5025,0.19277517,60
0.47982687,41457.04157,2039.911776,37.245,28.50375,9.5025,0.19506156,60
0.47983846,41458.04294,2040.913152,37.245,28.50375,9.5025,0.19506156,60
0.47985002,41459.04173,2041.911936,37.245,28.50375,9.5025,0.19506156,60
0.47986159,41460.04138,2042.911584,37.245,28.50375,9.5025,0.19506156,60
0.47987318,41461.04275,2043.91296,37.245,28.50375,9.5025,0.19506156,60
0.47988475,41462.0424,2044.912608,37.245,28.50375,9.5025,0.19506156,60
0.47989631,41463.04118,2045.911392,37.245,28.50375,9.5025,0.20001163,60
0.47990788,41464.04083,2046.91104,37.245,28.50375,9.5025,0.20001163,60
0.47991947,41465.04221,2047.912416,37.245,28.50375,9.5025,0.20001163,60
0.47993104,41466.04186,2048.912064,37.245,28.50375,9.5025,0.20001163,60
0.47994261,41467.0415,2049.911712,37.245,28.50375,9.5025,0.20001163,60
0.4799542,41468.04288,2050.913088,37.245,28.50375,9.5025,0.20182502,60
0.47996588,41469.05203,2051.92224,37.245,28.50375,9.5025,0.20182502,60
0.47997733,41470.04131,2052.91152,37.245,28.50375,9.5025,0.20182502,60
0.4799889,41471.04096,2053.911168,37.245,28.50375,9.5025,0.20182502,60
0.48000049,41472.04234,2054.912544,37.245,28.50375,9.5025,0.20182502,60
0.48001206,41473.04198,2055.912192,37.245,28.50375,9.5025,0.20182502,60
0.48002365,41474.04336,2056.913568,37.245,28.50375,9.5025,0.20182502,60
0.48003521,41475.04214,2057.912352,37.245,28.50375,9.5025,0.2709372,60
0.48004678,41476.04179,2058.912,37.245,28.50375,9.5025,0.2709372,60
0.48005835,41477.04144,2059.911648,37.245,28.50375,9.5025,0.2709372,60
0.48006991,41478.04022,2060.910432,37.245,28.50375,9.5025,0.2709372,60
0.4800815,41479.0416,2061.911808,37.245,28.50375,9.5025,0.2709372,60
0.48009307,41480.04125,2062.911456,37.245,28.50375,9.5025,0.2709372,60
0.48010464,41481.0409,2063.911104,37.245,28.50375,9.5025,0.24084665,60
0.48011623,41482.04227,2064.91248,37.245,28.50375,9.5025,0.24084665,60
0.48012779,41483.04106,2065.911264,37.245,28.50375,9.5025,0.24084665,60
0.48013936,41484.0407,2066.910912,37.245,28.50375,9.5025,0.24084665,60
0.48015095,41485.04208,2067.912288,37.245,28.50375,9.5025,0.24084665,60
0.48016252,41486.04173,2068.911936,37.245,28.50375,9.5025,0.22362965,60
0.48017408,41487.04051,2069.91072,37.245,28.50375,9.5025,0.22362965,60
0.48018565,41488.04016,2070.910368,37.245,28.50375,9.5025,0.22362965,60
0.48019724,41489.04154,2071.911744,37.245,28.50375,9.5025,0.22362965,60
0.48020881,41490.04118,2072.911392,37.245,28.50375,9.5025,0.22362965,60
0.48022037,41491.03997,2073.910176,37.245,28.50375,9.5025,0.22362965,60
0.48023196,41492.04134,2074.911552,37.245,28.50375,9.5025,0.21019877,60
0.48024353,41493.04099,2075.9112,37.245,28.50375,9.5025,0.21019877,60
0.48025509,41494.03978,2076.909984,37.245,28.50375,9.5025,0.21019877,60
0.48026668,41495.04115,2077.91136,37.245,28.50375,9.5025,0.21019877,60
0.48027825,41496.0408,2078.911008,37.245,28.50375,9.5025,0.21019877,60
0.48028982,41497.04045,2079.910656,37.245,28.50375,9.5025,0.20130363,60
0.48030141,41498.04182,2080.912032,37.245,28.50375,9.5025,0.20130363,60
0.48031297,41499.04061,2081.910816,37.245,28.50375,9.5025,0.20130363,60
0.48032454,41500.04026,2082.910464,37.245,28.50375,9.5025,0.20130363,60
0.48033613,41501.04163,2083.91184,37.245,28.50375,9.5025,0.20130363,60
0.4803477,41502.04128,2084.911488,37.245,28.50375,9.5025,0.20130363,60
0.48035926,41503.04006,2085.910272,37.245,28.50375,9.5025,0.19909436,60
0.48037083,41504.03971,2086.90992,37.245,28.50375,9.5025,0.19909436,60
0.48038242,41505.04109,2087.911296,37.245,28.50375,9.5025,0.19909436,60
0.48039399,41506.04074,2088.910944,37.245,28.50375,9.5025,0.19909436,60
0.48040556,41507.04038,2089.910592,37.245,28.50375,9.5025,0.19909436,60
0.48041713,41508.04003,2090.91024,37.245,28.50375,9.5025,0.19642328,60
0.48042871,41509.04054,2091.910752,37.245,28.50375,9.5025,0.19642328,60
0.48044028,41510.04019,2092.9104,37.245,28.50375,9.5025,0.19642328,60
0.48045185,41511.03984,2093.910048,37.245,28.50375,9.5025,0.19642328,60
0.48046344,41512.04122,2094.911424,37.245,28.50375,9.5025,0.19642328,60
0.48047501,41513.04086,2095.911072,37.245,28.50375,9.5025,0.19642328,60
0.48048657,41514.03965,2096.909856,37.245,28.50375,9.5025,0.20240162,60
0.48049814,41515.0393,2097.909504,37.245,28.50375,9.5025,0.20240162,60
0.48050973,41516.04067,2098.91088,37.245,28.50375,9.5025,0.20240162,60
0.4805213,41517.04032,2099.910528,37.245,28.50375,9.5025,0.20240162,60
0.48053289,41518.0417,2100.911904,37.245,28.50375,9.5025,0.20240162,60
0.48054443,41519.03875,2101.90896,37.245,28.50375,9.5025,0.20186554,60
0.48055602,41520.04013,2102.910336,37.245,28.50375,9.5025,0.20186554,60
0.48056761,41521.0415,2103.911712,37.245,28.50375,9.5025,0.20186554,60
0.48057918,41522.04115,2104.91136,37.245,28.50375,9.5025,0.20186554,60
0.48059075,41523.0408,2105.911008,37.245,28.50375,9.5025,0.20186554,60
0.48060231,41524.03958,2106.909792,37.245,28.50375,9.5025,0.20186554,60
0.48061388,41525.03923,2107.90944,37.245,28.50375,9.5025,0.20512113,60
0.48062547,41526.04061,2108.910816,37.245,28.50375,9.5025,0.20512113,60
0.48063704,41527.04026,2109.910464,37.245,28.50375,9.5025,0.20512113,60
0.48064861,41528.0399,2110.910112,37.245,28.50375,9.5025,0.20512113,60
0.48066017,41529.03869,2111.908896,37.245,28.50375,9.5025,0.20512113,60
0.48067176,41530.04006,2112.910272,37.245,28.50375,9.5025,0.20493053,60
0.48068333,41531.03971,2113.90992,37.245,28.50375,9.5025,0.20493053,60
0.4806949,41532.03936,2114.909568,37.245,28.50375,9.5025,0.20493053,60
0.48070647,41533.03901,2115.909216,37.245,28.50375,9.5025,0.20493053,60
0.48071806,41534.04038,2116.910592,37.245,28.50375,9.5025,0.20493053,60
0.48072962,41535.03917,2117.909376,37.245,28.50375,9.5025,0.20493053,60
0.48074119,41536.03882,2118.909024,37.245,28.50375,9.5025,0.20500061,60
0.48075278,41537.04019,2119.9104,37.245,28.50375,9.5025,0.20500061,60
0.48076435,41538.03984,2120.910048,37.245,28.50375,9.5025,0.20500061,60
0.48077592,41539.03949,2121.909696,37.245,28.50375,9.5025,0.20500061,60
0.48078748,41540.03827,2122.90848,37.245,28.50375,9.5025,0.20500061,60
0.48079907,41541.03965,2123.909856,37.245,28.50375,9.5025,0.20833147,60
0.48081064,41542.0393,2124.909504,37.245,28.50375,9.5025,0.20833147,60
0.48082221,41543.03894,2125.909152,37.245,28.50375,9.5025,0.20833147,60
0.48083378,41544.03859,2126.9088,37.245,28.50375,9.5025,0.20833147,60
0.48084537,41545.03997,2127.910176,37.245,28.50375,9.5025,0.20833147,60
0.48085693,41546.03875,2128.90896,37.245,28.50375,9.5025,0.20833147,60
0.4808685,41547.0384,2129.908608,37.245,28.50375,9.5025,0.20922224,60
0.48088009,41548.03978,2130.909984,37.245,28.50375,9.5025,0.20922224,60
0.48089166,41549.03942,2131.909632,37.245,28.50375,9.5025,0.20922224,60
0.48090323,41550.03907,2132.90928,37.245,28.50375,9.5025,0.20922224,60
0.48091479,41551.03786,2133.908064,37.245,28.50375,9.5025,0.20922224,60
0.48092638,41552.03923,2134.90944,37.245,28.50375,9.5025,0.2164228,60
0.48093795,41553.03888,2135.909088,37.245,28.50375,9.5025,0.2164228,60
0.48094952,41554.03853,2136.908736,37.245,28.50375,9.5025,0.2164228,60
0.48096111,41555.0399,2137.910112,37.245,28.50375,9.5025,0.2164228,60
0.48097268,41556.03955,2138.90976,37.245,28.50375,9.5025,0.2164228,60
0.48098424,41557.03834,2139.908544,37.245,28.50375,9.5025,0.2164228,60
0.48099581,41558.03798,2140.908192,37.245,28.50375,9.5025,0.21261896,60
0.4810074,41559.03936,2141.909568,37.245,28.50375,9.5025,0.21261896,60
0.48101897,41560.03901,2142.909216,37.245,28.50375,9.5025,0.21261896,60
0.48103054,41561.03866,2143.908864,37.245,28.50375,9.5025,0.21261896,60
0.4810421,41562.03744,2144.907648,37.245,28.50375,9.5025,0.21261896,60
0.4810537,41563.03968,2145.909888,37.245,28.50375,9.5025,0.21142496,60
0.48106526,41564.03846,2146.908672,37.245,28.50375,9.5025,0.21142496,60
0.48107683,41565.03811,2147.90832,37.245,28.50375,9.5025,0.21142496,60
0.4810884,41566.03776,2148.907968,37.245,28.50375,9.5025,0.21142496,60
0.48109999,41567.03914,2149.909344,37.245,28.50375,9.5025,0.21142496,60
0.48111156,41568.03878,2150.908992,37.245,28.50375,9.5025,0.21142496,60
0.48112312,41569.03757,2151.907776,37.245,28.50375,9.5025,0.21416685,60
0.48113471,41570.03894,2152.909152,37.245,28.50375,9.5025,0.21416685,60
