Day fraction since midnight on 11/11/2019	Time (seconds)	Time Elapsed (seconds)	Fluoride Probe (volts)	Coag Flow mL/s ()	Water Flow mL/s ()	Manual Water Pump Control (rpm)	Manual Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()	Capture Velocity Pump ()	Effluent Fluoride Concentration (mg/L)	Flocculated Fluoride (mg/L)
Start expt!												
0.7415729	64071.89856	7327.885536	0.10745542	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	14.10887718	3.14215385	0.49151883	4.50848117
0.74158449	64072.89994	7328.886912	0.10858938	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	14.10887718	3.14215385	0.519304712	4.480695288
0.74159606	64073.89958	7329.88656	0.10565002	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	14.10887718	3.14215385	0.450315603	4.549684397
0.74160763	64074.89923	7330.886208	0.11022566	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	14.10887718	3.14215385	0.56219066	4.43780934
0.74161919	64075.89802	7331.884992	0.1061131	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	12.44768333	3.14215385	0.460542622	4.539457378
0.74163078	64076.89939	7332.886368	0.10950277	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	12.44768333	3.14215385	0.542823931	4.457176069
0.74164235	64077.89904	7333.886016	0.10637166	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	12.44768333	3.14215385	0.466353574	4.533646426
0.74165392	64078.89869	7334.885664	0.10901131	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	12.44768333	3.14215385	0.530039757	4.469960243
0.74166548	64079.89747	7335.884448	0.10802671	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	12.44768333	3.14215385	0.505326395	4.494673605
0.74167708	64080.89971	7336.886688	0.10742245	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	12.73482132	3.14215385	0.49073359	4.50926641
0.74168865	64081.89936	7337.886336	0.10886321	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	12.73482132	3.14215385	0.526246647	4.473753353
0.74170022	64082.89901	7338.885984	0.10531073	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	12.73482132	3.14215385	0.442966901	4.557033099
0.74171179	64083.89866	7339.885632	0.10886551	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	12.73482132	3.14215385	0.526305346	4.473694654
0.74172335	64084.89744	7340.884416	0.10739102	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	12.73482132	3.14215385	0.489986196	4.510013804
0.74173494	64085.89882	7341.885792	0.10632521	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.67265129	3.14215385	0.465304267	4.534695733
0.74174651	64086.89846	7342.88544	0.10992112	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.67265129	3.14215385	0.553948985	4.446051015
0.74175809	64087.89898	7343.885952	0.10488952	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.67265129	3.14215385	0.434010521	4.565989479
0.74176965	64088.89776	7344.884736	0.10860627	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.67265129	3.14215385	0.519730232	4.480269768
0.74178125	64089.9	7345.886976	0.10723495	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.67265129	3.14215385	0.486291732	4.513708268
0.74179281	64090.89878	7346.88576	0.10558087	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.84318352	3.14215385	0.448808053	4.551191947
0.74180438	64091.89843	7347.885408	0.10971172	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.84318352	3.14215385	0.548352263	4.451647737
0.74181596	64092.89894	7348.88592	0.10641821	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.84318352	3.14215385	0.467407514	4.532592486
0.74182752	64093.89773	7349.884704	0.10884351	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.84318352	3.14215385	0.525744144	4.474255856
0.74183909	64094.89738	7350.884352	0.10787874	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.84318352	3.14215385	0.501713304	4.498286696
0.74185068	64095.89875	7351.885728	0.10691701	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.33513451	3.14215385	0.47885146	4.52114854
0.74186225	64096.8984	7352.885376	0.1093611	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.33513451	3.14215385	0.539107412	4.460892588
0.74187384	64097.89978	7353.886752	0.10708093	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.33513451	3.14215385	0.482673107	4.517326893
0.74188541	64098.89942	7354.8864	0.10927139	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.33513451	3.14215385	0.536767161	4.463232839
0.74189697	64099.89821	7355.885184	0.10611913	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.33513451	3.14215385	0.460677314	4.539322686
0.74190854	64100.89786	7356.884832	0.10862538	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.54110909	3.14215385	0.520212103	4.479787897
0.74192011	64101.8975	7357.88448	0.10585137	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.54110909	3.14215385	0.454734167	4.545265833
0.74193168	64102.89715	7358.884128	0.1096915	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.54110909	3.14215385	0.547814837	4.452185163
0.74194327	64103.89853	7359.885504	0.10655674	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.54110909	3.14215385	0.470558088	4.529441912
0.74195484	64104.89818	7360.885152	0.10925671	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.54110909	3.14215385	0.536385175	4.463614825
0.74196641	64105.89782	7361.8848	0.10613241	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.22670746	3.14215385	0.460974088	4.539025912
0.741978	64106.8992	7362.886176	0.10938847	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.22670746	3.14215385	0.539823438	4.460176562
0.74198957	64107.89885	7363.885824	0.10550958	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.22670746	3.14215385	0.447259132	4.552740868
0.74200115	64108.89936	7364.886336	0.10941813	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.22670746	3.14215385	0.540600446	4.459399554
0.74201271	64109.89814	7365.88512	0.10623178	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.22670746	3.14215385	0.463200826	4.536799174
0.74202428	64110.89779	7366.884768	0.10955109	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	9.01952553	3.14215385	0.544097391	4.455902609
0.74203585	64111.89744	7367.884416	0.10572409	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	9.01952553	3.14215385	0.451936032	4.548063968
0.74204744	64112.89882	7368.885792	0.10899979	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	9.01952553	3.14215385	0.52974373	4.47025627
0.742059	64113.8976	7369.884576	0.10651579	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	9.01952553	3.14215385	0.469624561	4.530375439
0.74207057	64114.89725	7370.884224	0.10915671	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	9.01952553	3.14215385	0.53379031	4.46620969
0.74208216	64115.89862	7371.8856	0.10665414	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.91501904	3.14215385	0.472785952	4.527214048
0.74209373	64116.89827	7372.885248	0.10891786	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.91501904	3.14215385	0.527643162	4.472356838
0.7421053	64117.89792	7373.884896	0.10678757	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.91501904	3.14215385	0.475855076	4.524144924
0.74211687	64118.89757	7374.884544	0.10979119	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.91501904	3.14215385	0.550469602	4.449530398
0.74212844	64119.89722	7375.884192	0.10671839	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.91501904	3.14215385	0.474261336	4.525738664
0.74214003	64120.89859	7376.885568	0.11011473	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	14.52103615	3.14215385	0.559174492	4.440825508
0.7421516	64121.89824	7377.885216	0.10537733	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	14.52103615	3.14215385	0.444399873	4.555600127
0.74216317	64122.89789	7378.884864	0.10984303	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	14.52103615	3.14215385	0.551855192	4.448144808
0.74217476	64123.89926	7379.88624	0.10692905	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	14.52103615	3.14215385	0.479131129	4.520868871
0.74218633	64124.89891	7380.885888	0.10717659	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	14.52103615	3.14215385	0.484917411	4.515082589
0.74219788	64125.89683	7381.883808	0.10895355	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	14.05791855	3.14215385	0.528557177	4.471442823
0.74220948	64126.89907	7382.886048	0.10707472	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	14.05791855	3.14215385	0.482527772	4.517472228
0.74222104	64127.89786	7383.884832	0.10825507	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	14.05791855	3.14215385	0.510953558	4.489046442
0.74223263	64128.89923	7384.886208	0.10644815	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	14.05791855	3.14215385	0.468086644	4.531913356
0.7422442	64129.89888	7385.885856	0.10797686	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	14.05791855	3.14215385	0.504106275	4.495893725
0.74225577	64130.89853	7386.885504	0.10831846	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	14.05791855	3.14215385	0.512526673	4.487473327
0.74226734	64131.89818	7387.885152	0.10592073	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	13.00756645	3.14215385	0.456266269	4.543733731
0.74227891	64132.89782	7388.8848	0.10920765	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	13.00756645	3.14215385	0.535110562	4.464889438
0.74229048	64133.89747	7389.884448	0.10520974	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	13.00756645	3.14215385	0.440802802	4.559197198
0.74230205	64134.89712	7390.884096	0.10832338	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	13.00756645	3.14215385	0.512648972	4.487351028
0.74231365	64135.89936	7391.886336	0.10755754	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	13.00756645	3.14215385	0.493958984	4.506041016
0.74232522	64136.89901	7392.885984	0.10666377	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	12.04829788	3.14215385	0.473006795	4.526993205
0.74233679	64137.89866	7393.885632	0.10889488	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	12.04829788	3.14215385	0.527055485	4.472944515
0.74234836	64138.8983	7394.88528	0.10639755	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	12.04829788	3.14215385	0.466939457	4.533060543
0.74235993	64139.89795	7395.884928	0.10929406	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	12.04829788	3.14215385	0.537357589	4.462642411
0.74237151	64140.89846	7396.88544	0.10629117	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	12.04829788	3.14215385	0.464536802	4.535463198
0.74238308	64141.89811	7397.885088	0.10916498	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.61424446	3.14215385	0.534004429	4.465995571
0.74239464	64142.8969	7398.883872	0.10685961	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.61424446	3.14215385	0.477520396	4.522479604
0.74240624	64143.89914	7399.886112	0.10614188	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.61424446	3.14215385	0.461185834	4.538814166
0.74241781	64144.89878	7400.88576	0.10859425	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.61424446	3.14215385	0.519427369	4.480572631
0.74242938	64145.89843	7401.885408	0.1065997	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.61424446	3.14215385	0.47153943	4.52846057
0.74244097	64146.89981	7402.886784	0.10745461	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.4838028	3.14215385	0.491499523	4.508500477
0.74245252	64147.89773	7403.884704	0.10749289	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.4838028	3.14215385	0.492412771	4.507587229
0.74246411	64148.8991	7404.88608	0.10611805	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.4838028	3.14215385	0.460653187	4.539346813
0.74247568	64149.89875	7405.885728	0.10968491	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.4838028	3.14215385	0.547639796	4.452360204
0.74248724	64150.89754	7406.884512	0.1061784	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.4838028	3.14215385	0.462003323	4.537996677
0.74249881	64151.89718	7407.88416	0.10881611	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.73835182	3.14215385	0.525046029	4.474953971
0.74251038	64152.89683	7408.883808	0.10698137	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.73835182	3.14215385	0.480348334	4.519651666
0.74252197	64153.89821	7409.885184	0.10625435	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.73835182	3.14215385	0.463708084	4.536291916
0.74253355	64154.89872	7410.885696	0.10822307	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.73835182	3.14215385	0.510161267	4.489838733
0.74254511	64155.8975	7411.88448	0.10611022	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.73835182	3.14215385	0.460478306	4.539521694
0.74255671	64156.89974	7412.88672	0.10943346	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.11663437	3.14215385	0.541002488	4.458997512
0.74256828	64157.89939	7413.886368	0.10578784	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.11663437	3.14215385	0.453335359	4.546664641
0.74257984	64158.89818	7414.885152	0.1079234	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.11663437	3.14215385	0.502801069	4.497198931
0.74259141	64159.89782	7415.8848	0.10722844	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.11663437	3.14215385	0.486138236	4.513861764
0.74260298	64160.89747	7416.884448	0.10639448	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.11663437	3.14215385	0.466869945	4.533130055
0.74261455	64161.89712	7417.884096	0.10825307	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.65496635	3.14215385	0.510904004	4.489095996
0.74262614	64162.8985	7418.885472	0.10666355	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.65496635	3.14215385	0.473001748	4.526998252
0.74263771	64163.89814	7419.88512	0.10767993	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.65496635	3.14215385	0.496899455	4.503100545
0.74264928	64164.89779	7420.884768	0.10879499	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.65496635	3.14215385	0.524508552	4.475491448
0.74266087	64165.89917	7421.886144	0.10714836	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.65496635	3.14215385	0.484254017	4.515745983
0.74267244	64166.89882	7422.885792	0.1080446	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.78544807	3.14215385	0.505764988	4.494235012
0.74268401	64167.89846	7423.88544	0.10702258	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.78544807	3.14215385	0.481309246	4.518690754
0.74269558	64168.89811	7424.885088	0.10788494	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.78544807	3.14215385	0.501864174	4.498135826
0.74270715	64169.89776	7425.884736	0.10793937	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.78544807	3.14215385	0.503190616	4.496809384
0.74271873	64170.89827	7426.885248	0.10678694	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.78544807	3.14215385	0.475840538	4.524159462
0.7427303	64171.89792	7427.884896	0.10897681	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.71266556	3.14215385	0.529153714	4.470846286
0.74274187	64172.89757	7428.884544	0.10641287	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.71266556	3.14215385	0.46728649	4.53271351
0.74275344	64173.89722	7429.884192	0.10801656	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.71266556	3.14215385	0.505077726	4.494922274
0.74276503	64174.89859	7430.885568	0.1058994	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.71266556	3.14215385	0.455794559	4.544205441
0.7427766	64175.89824	7431.885216	0.10787453	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.71266556	3.14215385	0.501610884	4.498389116
0.74278817	64176.89789	7432.884864	0.10737101	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.68352699	3.14215385	0.489510958	4.510489042
0.74279974	64177.89754	7433.884512	0.10667798	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.68352699	3.14215385	0.473332858	4.526667142
0.74281131	64178.89718	7434.88416	0.10897399	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.68352699	3.14215385	0.529081355	4.470918645
0.74282289	64179.8977	7435.884672	0.10592956	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.68352699	3.14215385	0.456461687	4.543538313
0.74283446	64180.89734	7436.88432	0.10765714	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.68352699	3.14215385	0.496350592	4.503649408
0.74284605	64181.89872	7437.885696	0.10785665	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.85967827	3.14215385	0.501176137	4.498823863
0.74285762	64182.89837	7438.885344	0.10605869	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.85967827	3.14215385	0.459329048	4.540670952
0.74286919	64183.89802	7439.884992	0.10749685	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.85967827	3.14215385	0.492507342	4.507492658
0.74288076	64184.89766	7440.88464	0.10818256	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.85967827	3.14215385	0.509160037	4.490839963
0.74289232	64185.89645	7441.883424	0.10524441	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.85967827	3.14215385	0.441544546	4.558455454
0.74290391	64186.89782	7442.8848	0.10743211	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.82517052	3.14215385	0.49096353	4.50903647
0.74291548	64187.89747	7443.884448	0.10751671	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.82517052	3.14215385	0.492981903	4.507018097
0.74292705	64188.89712	7444.884096	0.10638802	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.82517052	3.14215385	0.46672371	4.53327629
0.74293862	64189.89677	7445.883744	0.10679752	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.82517052	3.14215385	0.47608474	4.52391526
0.74295021	64190.89814	7446.88512	0.10778815	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.82517052	3.14215385	0.499514063	4.500485937
0.7429618	64191.89952	7447.886496	0.10656469	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.49114418	3.14215385	0.470739537	4.529260463
0.74297335	64192.89744	7448.884416	0.10705169	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.49114418	3.14215385	0.481989175	4.518010825
0.74298492	64193.89709	7449.884064	0.107769	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.49114418	3.14215385	0.499050397	4.500949603
0.74299651	64194.89846	7450.88544	0.10554955	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.49114418	3.14215385	0.448126902	4.551873098
0.74300806	64195.89638	7451.88336	0.10664131	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	11.49114418	3.14215385	0.472491885	4.527508115
0.74301965	64196.89776	7452.884736	0.10803974	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.1949501	3.14215385	0.505645802	4.494354198
0.74303122	64197.89741	7453.884384	0.10631154	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.1949501	3.14215385	0.464995911	4.535004089
0.74304279	64198.89706	7454.884032	0.10677224	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.1949501	3.14215385	0.475501448	4.524498552
0.74305438	64199.89843	7455.885408	0.10660281	0.0032919	0.6521081	41.18577474	8.12814815	8.13333333	10.1949501	3.14215385	0.471610551	4.528389449
