Day fraction since midnight on 3/7/2020	Effluent Fluoride (volts)	Influent Fluoride (volts)	Turbidity ()	Water flow (mL/s)	Clay flow (mL/s)	Coag pump control ()	Fluoride pump control ()	water pump control (rpm)	Clay pump control ()
0.45729521	0.11758050	0.46699756	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45735309	0.11722681	0.46689942	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45741096	0.11711369	0.46682450	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45746882	0.11643463	0.46672231	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45752671	0.11645637	0.46662897	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45758457	0.11602035	0.46653888	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45764244	0.11605790	0.46643931	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45770030	0.11614925	0.46634501	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45775818	0.11587610	0.46624625	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45781604	0.11596297	0.46614629	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45787393	0.11534897	0.46604991	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45793180	0.11571755	0.46597105	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45798966	0.11559332	0.46584859	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45804752	0.11534576	0.46577352	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45810540	0.11508375	0.46567291	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45816327	0.11482143	0.46557608	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45822115	0.11477145	0.46547735	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45827901	0.11458836	0.46536347	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45833687	0.11433357	0.46526915	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45839476	0.11417982	0.46518663	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45845264	0.11422122	0.46509606	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45851048	0.11426347	0.46498609	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45856837	0.11379010	0.46488190	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45862623	0.11401349	0.46478125	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45868410	0.11371903	0.46472201	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45874197	0.11361375	0.46460611	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45879984	0.11336971	0.46451890	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45885772	0.11344413	0.46442276	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45891560	0.11358744	0.46430859	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45897345	0.11305505	0.46424693	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45903133	0.11318111	0.46415150	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45908920	0.11266973	0.46404630	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45914706	0.11269733	0.46395585	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45920494	0.11244624	0.46385497	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45926283	0.11253949	0.46377128	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45932067	0.11268432	0.46368158	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45937856	0.11226460	0.46359086	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45943642	0.11215321	0.46350396	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45949429	0.11211680	0.46340185	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45955215	0.11160988	0.46331415	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45961004	0.11176410	0.46321437	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45966790	0.11167904	0.46312627	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45972576	0.11163060	0.46305272	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45978365	0.11137585	0.46295342	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45984150	0.11131160	0.46287057	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45989939	0.11114223	0.46273828	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.45995725	0.11090801	0.46265048	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46001512	0.11092304	0.46257579	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46007300	0.11057404	0.46248677	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46013087	0.11063569	0.46238080	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46018873	0.11015937	0.46230552	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46024661	0.11040509	0.46223056	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46030448	0.11003633	0.46213409	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46036234	0.11000893	0.46204630	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46042024	0.11008336	0.46195024	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46047808	0.10993510	0.46185172	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46053596	0.10976449	0.46176881	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46059383	0.10890123	0.46169057	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46065169	0.10895433	0.46159101	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46070956	0.10844729	0.46151152	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46076745	0.10861206	0.46140358	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46082531	0.10857208	0.46132675	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46088318	0.10789763	0.46122432	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46094107	0.10820223	0.46113262	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46099891	0.10793635	0.46106613	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46105680	0.10781930	0.46095684	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46111466	0.10775205	0.46087050	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46117253	0.10718297	0.46079585	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46123039	0.10760351	0.46071479	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46128827	0.10730076	0.46060494	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46134614	0.10725150	0.46051064	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46140401	0.10695509	0.46042514	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46146187	0.10699262	0.46033451	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46151976	0.10689641	0.46025497	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46157762	0.10670841	0.46017295	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46163549	0.10657173	0.46007773	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46169335	0.10659692	0.45997128	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46175122	0.10678229	0.45987666	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46180911	0.10683615	0.45980451	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46186698	0.10655940	0.45969877	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46192485	0.10680776	0.45963496	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46198272	0.10653319	0.45952797	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46204060	0.10660880	0.45944613	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46209845	0.10624154	0.45934716	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46215633	0.10617363	0.45925298	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46221420	0.10609499	0.45918065	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46227206	0.10584570	0.45907646	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46232994	0.10601703	0.45898667	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46238780	0.10582819	0.45888570	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46244567	0.10600284	0.45880723	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46250353	0.10549241	0.45870942	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46256142	0.10580680	0.45863193	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46261928	0.10550553	0.45854995	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46267715	0.10559048	0.45845932	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46273502	0.10569241	0.45838091	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46279289	0.10546397	0.45828551	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46285075	0.10548578	0.45820707	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46290864	0.10534228	0.45812646	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46296651	0.10551196	0.45803857	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46302438	0.10506663	0.45795089	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46308224	0.10504489	0.45786732	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46314013	0.10533230	0.45777544	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46319799	0.10483342	0.45769379	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46325585	0.10515371	0.45760152	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46331372	0.10500426	0.45752203	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46337160	0.10481814	0.45746240	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46342948	0.10479832	0.45734668	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46348734	0.10503437	0.45727813	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46354520	0.10490504	0.45717230	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46360308	0.10467298	0.45708695	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46366094	0.10500804	0.45702428	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46371883	0.10475606	0.45692778	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46377670	0.10466573	0.45685056	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46383456	0.10475525	0.45676982	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46389243	0.10494436	0.45667076	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46395031	0.10485924	0.45656744	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46400817	0.10509170	0.45650077	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46406606	0.10484706	0.45640263	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46412391	0.10484213	0.45633307	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46418179	0.10458504	0.45623651	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46423968	0.10489387	0.45614767	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46429752	0.10500249	0.45604810	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46435541	0.10502248	0.45595849	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46441327	0.10501242	0.45585600	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46447113	0.10493997	0.45577329	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46452901	0.10467009	0.45569223	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46458686	0.10481004	0.45561942	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46464475	0.10462327	0.45554063	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46470262	0.10501167	0.45544389	-999.00000000	0.50467300	0.00202700	0.00000000	0.00000000	30.28038000	0.00000000
0.46476049	0.10495142	0.45535704	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.28038000	7.60200000
0.46481835	0.10504170	0.45525464	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46487624	0.10532843	0.45517489	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46493410	0.10509191	0.45508212	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46499196	0.10549992	0.45501783	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46504984	0.10550606	0.45493725	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46510773	0.10538106	0.45485458	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46516560	0.10533812	0.45474902	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46522344	0.10547045	0.45467889	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46528131	0.10567635	0.45458746	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46533919	0.10550741	0.45450464	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46539706	0.10513206	0.45442489	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46545492	0.10548978	0.45433620	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46551279	0.10505111	0.45426226	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46557068	0.10529869	0.45418447	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46562854	0.10515235	0.45409116	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46568641	0.10535574	0.45401490	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46574427	0.10530314	0.45391089	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46580215	0.10497041	0.45385894	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46586001	0.10569063	0.45374706	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46591790	0.10590083	0.45365664	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46597576	0.10565511	0.45356563	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46603363	0.10587599	0.45348036	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46609152	0.10603459	0.45339829	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46614937	0.10595737	0.45330602	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46620725	0.10595526	0.45321822	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46626511	0.10585674	0.45314169	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46632298	0.10572688	0.45306855	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46638085	0.10561232	0.45296690	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46643872	0.10587137	0.45288903	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46649658	0.10587053	0.45281622	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46655447	0.10610241	0.45272860	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46661232	0.10550705	0.45263827	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46667020	0.10587209	0.45257109	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46672808	0.10572274	0.45248014	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46678597	0.10596915	0.45239234	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46684383	0.10599583	0.45232204	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46690169	0.10602203	0.45223179	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46695955	0.10596026	0.45215029	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46701742	0.10594049	0.45205551	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46707532	0.10633726	0.45198283	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46713316	0.10607074	0.45190033	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46719104	0.10629483	0.45180783	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46724892	0.10613327	0.45175043	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46730678	0.10650349	0.45165756	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46736466	0.10606339	0.45158458	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46742252	0.10636388	0.45149037	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46748039	0.10656270	0.45144024	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46753825	0.10660410	0.45135313	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46759614	0.10653972	0.45122570	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46765400	0.10646869	0.45115903	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46771187	0.10666060	0.45107129	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46776974	0.10637996	0.45098749	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46782762	0.10680179	0.45091969	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46788549	0.10672309	0.45084605	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46794335	0.10688514	0.45076162	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46800123	0.10655299	0.45067787	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46805910	0.10676072	0.45060426	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46811696	0.10672344	0.45052144	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46817483	0.10679916	0.45044371	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46823271	0.10682686	0.45035434	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46829056	0.10679322	0.45029545	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46834843	0.10702272	0.45020908	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46840631	0.10703147	0.45009735	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46846419	0.10697898	0.45003614	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46852206	0.10691454	0.44996968	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46857993	0.10713613	0.44985878	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46863779	0.10709928	0.44979912	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46869567	0.10712594	0.44969526	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46875354	0.10732082	0.44961500	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46881140	0.10736593	0.44954556	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46886929	0.10724527	0.44943690	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46892715	0.10722914	0.44937721	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46898502	0.10750641	0.44928023	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46904288	0.10742294	0.44920284	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46910077	0.10776652	0.44913638	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46915865	0.10739385	0.44904345	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46921649	0.10745298	0.44896337	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46927436	0.10743310	0.44887900	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46933225	0.10736105	0.44881129	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46939012	0.10752832	0.44870654	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46944798	0.10746264	0.44865650	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46950585	0.10789163	0.44855699	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46956372	0.10752852	0.44845679	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46962159	0.10772558	0.44839302	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46967947	0.10788651	0.44831207	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46973735	0.10773395	0.44822443	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46979520	0.10771554	0.44814208	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46985308	0.10789181	0.44807616	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46991095	0.10802987	0.44799161	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.46996881	0.10776613	0.44792223	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47002668	0.10805631	0.44782579	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47008454	0.10779558	0.44774282	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47014243	0.10825437	0.44764829	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47020030	0.10821591	0.44757402	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47025817	0.10815942	0.44751549	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47031604	0.10812290	0.44741330	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47037390	0.10827868	0.44733950	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
