Day fraction since midnight on 11/2/2019,Seconds,Time Elapsed (seconds),Fluoride Probe (volts),Coag Flow mL/s (),Water Flow mL/s (),Manual Water Pump Control (rpm),Manual Coagulant Pump Control (rpm),Fluoride Pump Control (),Turbidity ()
started expt 1,,,,,,,,,
0.49142963,42459.52003,240.994656,-0.09691957,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.05933191
0.4914412,42460.51968,241.994304,-0.09357305,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.05933191
0.49145277,42461.51933,242.993952,-0.09503669,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.06429794
0.49146434,42462.51898,243.9936,-0.09256338,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.06429794
0.49147593,42463.52035,244.994976,-0.09535798,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.06429794
0.4914875,42464.52,245.994624,-0.09437462,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.06429794
0.49149907,42465.51965,246.994272,-0.09491241,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.06429794
0.49151066,42466.52102,247.995648,-0.09444191,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.05918641
0.49152222,42467.51981,248.994432,-0.09301148,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.05918641
0.49153379,42468.51946,249.99408,-0.09573586,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.05918641
0.49154536,42469.5191,250.993728,-0.0947533,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.05918641
0.49155695,42470.52048,251.995104,-0.09589262,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.05918641
0.49156852,42471.52013,252.994752,-0.0975526,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.07033119
0.49158009,42472.51978,253.9944,-0.09538942,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.07033119
0.49159165,42473.51856,254.993184,-0.09143659,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.07033119
0.49160324,42474.51994,255.99456,-0.09523933,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.07033119
0.49161481,42475.51958,256.994208,-0.09373187,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.07033119
0.49162638,42476.51923,257.993856,-0.09529672,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.06460862
0.49163797,42477.52061,258.995232,-0.09654899,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.06460862
0.49164954,42478.52026,259.99488,-0.09227814,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.06460862
0.49166111,42479.5199,260.994528,-0.09612631,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.06460862
0.49167267,42480.51869,261.993312,-0.09404715,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.06460862
0.49168426,42481.52006,262.994688,-0.09526078,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.07097077
0.49169583,42482.51971,263.994336,-0.0942371,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.07097077
0.4917074,42483.51936,264.993984,-0.09651884,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.07097077
0.49171896,42484.51814,265.992768,-0.09645998,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.07097077
0.49173055,42485.51952,266.994144,-0.09913917,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.07097077
0.49174212,42486.51917,267.993792,-0.09881831,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.06989889
0.49175369,42487.51882,268.99344,-0.09569613,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.06989889
0.49176528,42488.52019,269.994816,-0.09461196,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.06989889
0.49177685,42489.51984,270.994464,-0.09667222,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.06989889
0.49178842,42490.51949,271.994112,-0.09539799,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.06989889
0.49179998,42491.51827,272.992896,-0.09605375,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.06989889
0.49181157,42492.51965,273.994272,-0.09688582,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.08041342
0.49182315,42493.52016,274.994784,-0.09512669,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.08041342
0.49183471,42494.51894,275.993568,-0.09489226,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.08041342
0.49184631,42495.52118,276.995808,-0.09787746,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.08041342
0.49185785,42496.51824,277.992864,-0.09559091,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.08041342
0.49186944,42497.51962,278.99424,-0.09493862,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.07356277
0.49188101,42498.51926,279.993888,-0.09623212,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.07356277
0.49189257,42499.51805,280.992672,-0.09401295,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.07356277
0.49190417,42500.52029,281.994912,-0.09529979,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.07356277
0.49191573,42501.51907,282.993696,-0.0969391,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.07356277
0.4919273,42502.51872,283.993344,-0.09806349,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.06523243
0.49193887,42503.51837,284.992992,-0.09511355,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.06523243
0.49195046,42504.51974,285.994368,-0.09476043,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.06523243
0.49196202,42505.51853,286.993152,-0.09187873,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.06523243
0.49197359,42506.51818,287.9928,-0.09687775,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.06523243
0.49198518,42507.51955,288.994176,-0.0924092,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.07463708
0.49199675,42508.5192,289.993824,-0.09627979,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.07463708
0.49200831,42509.51798,290.992608,-0.09392387,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.07463708
0.49201988,42510.51763,291.992256,-0.09569412,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.07463708
0.49203147,42511.51901,292.993632,-0.09533152,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.07463708
0.49204304,42512.51866,293.99328,-0.09207066,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.0881301
0.49205464,42513.5209,294.99552,-0.09745728,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.0881301
0.49206619,42514.51882,295.99344,-0.09536681,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.0881301
0.49207776,42515.51846,296.993088,-0.09267266,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.0881301
0.49208933,42516.51811,297.992736,-0.09702956,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.0881301
0.49210092,42517.51949,298.994112,-0.09622163,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.09279453
0.49211248,42518.51827,299.992896,-0.09777097,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.09279453
0.49212405,42519.51792,300.992544,-0.0963205,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.09279453
0.49213564,42520.5193,301.99392,-0.09343106,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.09279453
0.49214721,42521.51894,302.993568,-0.09499283,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.09279453
0.49215878,42522.51859,303.993216,-0.09520122,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.08074428
0.49217035,42523.51824,304.992864,-0.09607487,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.08074428
0.49218192,42524.51789,305.992512,-0.09344269,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.08074428
0.49219351,42525.51926,306.993888,-0.09588434,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.08074428
0.49220508,42526.51891,307.993536,-0.09349401,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.08074428
0.49221664,42527.5177,308.99232,-0.09402362,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.09858385
0.49222823,42528.51907,309.993696,-0.09797517,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.09858385
0.4922398,42529.51872,310.993344,-0.09240897,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.09858385
0.49225137,42530.51837,311.992992,-0.09440785,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.09858385
0.49226296,42531.51974,312.994368,-0.09323917,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.09858385
0.49227453,42532.51939,313.994016,-0.09447859,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.25392538
0.49228609,42533.51818,314.9928,-0.09826421,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.25392538
0.49229766,42534.51782,315.992448,-0.09493322,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.25392538
0.49230925,42535.5192,316.993824,-0.092524,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.25392538
0.49232081,42536.51798,317.992608,-0.09545263,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.25392538
0.4923324,42537.51936,318.993984,-0.09087983,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.20866065
0.49234396,42538.51814,319.992768,-0.09689031,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.20866065
0.49235553,42539.51779,320.992416,-0.0931128,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.20866065
0.49236712,42540.51917,321.993792,-0.09604181,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.20866065
0.49237869,42541.51882,322.99344,-0.09373796,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.20866065
0.49239025,42542.5176,323.992224,-0.09822638,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.6877439
0.49240184,42543.51898,324.9936,-0.09383094,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.6877439
0.49241341,42544.51862,325.993248,-0.09611632,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.6877439
0.49242499,42545.51914,326.99376,-0.09195797,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.6877439
0.49243655,42546.51792,327.992544,-0.09290407,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.6877439
0.49244814,42547.5193,328.99392,-0.09513574,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.63367337
0.4924597,42548.51808,329.992704,-0.09390396,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.63367337
0.49247127,42549.51773,330.992352,-0.09675304,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.63367337
0.49248286,42550.5191,331.993728,-0.09725422,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.63367337
0.49249443,42551.51875,332.993376,-0.09127438,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.63367337
0.492506,42552.5184,333.993024,-0.09343383,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.49070123
0.49251756,42553.51718,334.991808,-0.09531271,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.49070123
0.49252916,42554.51942,335.994048,-0.09475128,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.49070123
0.49254072,42555.51821,336.992832,-0.09516412,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.49070123
0.49255229,42556.51786,337.99248,-0.09042892,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.49070123
0.49256386,42557.5175,338.992128,-0.09282055,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.38474742
0.49257545,42558.51888,339.993504,-0.0923224,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.38474742
0.49258704,42559.52026,340.99488,-0.09576248,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.38474742
0.49259858,42560.51731,341.991936,-0.09071496,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.38474742
0.49261017,42561.51869,342.993312,-0.09544615,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.38474742
0.49262174,42562.51834,343.99296,-0.09459573,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.28219974
0.49263331,42563.51798,344.992608,-0.09664158,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.28219974
0.49264488,42564.51763,345.992256,-0.0932069,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.28219974
0.49265647,42565.51901,346.993632,-0.09423732,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.28219974
0.49266803,42566.51779,347.992416,-0.09307779,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.28219974
0.4926796,42567.51744,348.992064,-0.09298469,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.3028377
0.49269117,42568.51709,349.991712,-0.09125865,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.3028377
0.49270276,42569.51846,350.993088,-0.09456998,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.3028377
0.49271433,42570.51811,351.992736,-0.09476028,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.3028377
0.4927259,42571.51776,352.992384,-0.09392673,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.3028377
0.49273747,42572.51741,353.992032,-0.09441935,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.33514172
0.49274906,42573.51878,354.993408,-0.09313613,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.33514172
0.49276063,42574.51843,355.993056,-0.0915394,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.33514172
0.49277219,42575.51722,356.99184,-0.09379162,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.33514172
0.49278376,42576.51686,357.991488,-0.09103794,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.33514172
0.49279536,42577.5191,358.993728,-0.09275186,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.45026419
0.49280692,42578.51789,359.992512,-0.09460431,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.45026419
0.49281849,42579.51754,360.99216,-0.0942867,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.45026419
0.49283006,42580.51718,361.991808,-0.09652286,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.45026419
0.49284165,42581.51856,362.993184,-0.09200738,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.45026419
0.49285321,42582.51734,363.991968,-0.09196839,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.38568035
0.49286478,42583.51699,364.991616,-0.09388545,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.38568035
0.49287637,42584.51837,365.992992,-0.09127997,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.38568035
0.49288794,42585.51802,366.99264,-0.10006171,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.38568035
0.49289951,42586.51766,367.992288,-0.10676313,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.38568035
0.49291107,42587.51645,368.991072,-0.09926008,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.48616734
0.49292266,42588.51782,369.992448,-0.0933681,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.48616734
0.49293423,42589.51747,370.992096,-0.09098468,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.48616734
0.4929458,42590.51712,371.991744,-0.09169021,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.48616734
0.49295739,42591.5185,372.99312,-0.09244461,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.48616734
0.49296895,42592.51728,373.991904,-0.0916338,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.50649047
0.49298053,42593.51779,374.992416,-0.09604441,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.50649047
0.49299209,42594.51658,375.9912,-0.09472462,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.50649047
0.49300368,42595.51795,376.992576,-0.09317569,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.50649047
0.49301525,42596.5176,377.992224,-0.0903235,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.50649047
0.49302682,42597.51725,378.991872,-0.09126413,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.53214598
0.49303839,42598.5169,379.99152,-0.09434869,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.53214598
0.49304998,42599.51827,380.992896,-0.09284417,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.53214598
0.49306155,42600.51792,381.992544,-0.09202814,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.53214598
0.49307311,42601.5167,382.991328,-0.09421375,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.53214598
0.4930847,42602.51808,383.992704,-0.093266,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.56279474
0.49309627,42603.51773,384.992352,-0.09281829,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.56279474
0.49310784,42604.51738,385.992,-0.09273218,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.56279474
0.49311941,42605.51702,386.991648,-0.09343427,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.56279474
0.493131,42606.5184,387.993024,-0.09156103,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.56279474
0.49314257,42607.51805,388.992672,-0.09316009,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.6705184
0.49315414,42608.5177,389.99232,-0.09530777,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.6705184
0.49316571,42609.51734,390.991968,-0.09306777,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.6705184
0.49317728,42610.51699,391.991616,-0.09546641,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.6705184
0.49318885,42611.51664,392.991264,-0.09342721,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.6705184
0.49320044,42612.51802,393.99264,-0.09096945,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.70967132
0.49321201,42613.51766,394.992288,-0.09442603,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.70967132
0.49322357,42614.51645,395.991072,-0.09460346,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.70967132
0.49323516,42615.51782,396.992448,-0.09175771,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.70967132
0.49324673,42616.51747,397.992096,-0.09450051,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.70967132
0.4932583,42617.51712,398.991744,-0.09508159,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.63857996
0.49326987,42618.51677,399.991392,-0.09054365,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.63857996
0.49328146,42619.51814,400.992768,-0.09604809,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.63857996
0.49329303,42620.51779,401.992416,-0.09391525,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.63857996
0.4933046,42621.51744,402.992064,-0.09526576,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.63857996
0.49331616,42622.51622,403.990848,-0.09575006,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.77923387
0.49332775,42623.5176,404.992224,-0.09583126,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.77923387
0.49333932,42624.51725,405.991872,-0.09593647,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.77923387
0.49335089,42625.5169,406.99152,-0.09331428,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.77923387
0.49336246,42626.51654,407.991168,-0.09535965,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.77923387
0.49337405,42627.51792,408.992544,-0.0942497,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.78801835
0.49338562,42628.51757,409.992192,-0.09309431,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.78801835
0.49339719,42629.51722,410.99184,-0.09559608,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.78801835
