Day fraction since midnight on 10/6/2019	Water Pump Control (rpm)	Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()
0.51722982	0.00000000	0.00000000	0.00000000	4.07389259	0.00000000
0.51724141	0.00000000	0.00000000	0.00000000	4.05627584	0.00000000
0.51725298	0.00000000	0.00000000	0.00000000	4.03519058	0.00000000
0.51726455	0.00000000	0.00000000	0.00000000	4.01376486	0.00000000
0.51727614	0.00000000	0.00000000	0.00000000	3.99106979	0.00000000
0.51728769	0.00000000	0.00000000	0.00000000	3.96890283	0.00000000
0.51729928	0.00000000	0.00000000	0.00000000	3.94659019	0.00000000
0.51731085	0.00000000	0.00000000	0.00000000	3.92305374	0.00000000
0.51732242	0.00000000	0.00000000	0.00000000	3.90158343	0.00000000
0.51733398	0.00000000	0.00000000	0.00000000	3.88247466	0.00000000
0.51734555	0.00000000	0.00000000	0.00000000	3.86547422	0.00000000
0.51735714	0.00000000	0.00000000	0.00000000	3.84784818	0.00000000
0.51736871	0.00000000	0.00000000	0.00000000	3.83057833	0.00000000
0.51738028	0.00000000	0.00000000	0.00000000	3.80973077	0.00000000
0.51739185	0.00000000	0.00000000	0.00000000	3.79048085	0.00000000
0.51740342	0.00000000	0.00000000	0.00000000	3.77601361	0.00000000
0.51741501	0.00000000	0.00000000	0.00000000	3.76625943	0.00000000
0.51742658	0.00000000	0.00000000	0.00000000	3.76476669	0.00000000
0.51743815	0.00000000	0.00000000	0.00000000	3.77460766	0.00000000
0.51744971	0.00000000	0.00000000	0.00000000	3.79635978	0.00000000
0.51746130	0.00000000	0.00000000	0.00000000	3.82863235	0.00000000
0.51747287	0.00000000	0.00000000	0.00000000	3.86866021	0.00000000
0.51748443	0.00000000	0.00000000	0.00000000	3.90360594	0.00000000
0.51749600	0.00000000	0.00000000	0.00000000	3.93634748	0.00000000
0.51750759	0.00000000	0.00000000	0.00000000	3.96118999	0.00000000
0.51751916	0.00000000	0.00000000	0.00000000	3.97821331	0.00000000
0.51753073	0.00000000	0.00000000	0.00000000	3.99955416	0.00000000
0.51754229	0.00000000	0.00000000	0.00000000	4.03652859	0.00000000
0.51755388	0.00000000	0.00000000	0.00000000	4.08986235	0.00000000
0.51756545	0.00000000	0.00000000	0.00000000	4.14591074	0.00000000
0.51757704	0.00000000	0.00000000	0.00000000	4.19726706	0.00000000
0.51758859	0.00000000	0.00000000	0.00000000	4.23404646	0.00000000
0.51760018	0.00000000	0.00000000	0.00000000	4.26020098	0.00000000
0.51761174	0.00000000	0.00000000	0.00000000	4.27222967	0.00000000
0.51762331	0.00000000	0.00000000	0.00000000	4.27116203	0.00000000
0.51763488	0.00000000	0.00000000	0.00000000	4.27116203	0.00000000
0.51764647	0.00000000	0.00000000	0.00000000	4.24796724	0.00000000
0.51765803	0.00000000	0.00000000	0.00000000	4.24027157	0.00000000
0.51766960	0.00000000	0.00000000	0.00000000	4.24170113	0.00000000
0.51768119	0.00000000	0.00000000	0.00000000	4.24789333	0.00000000
0.51769276	0.00000000	0.00000000	0.00000000	4.25060940	0.00000000
0.51770433	0.00000000	0.00000000	0.00000000	4.24076605	0.00000000
0.51771590	0.00000000	0.00000000	0.00000000	4.21398211	0.00000000
0.51772747	0.00000000	0.00000000	0.00000000	4.17334795	0.00000000
0.51773903	0.00000000	0.00000000	0.00000000	4.12382221	0.00000000
0.51775062	0.00000000	0.00000000	0.00000000	4.07029057	0.00000000
0.51776219	0.00000000	0.00000000	0.00000000	4.02525520	0.00000000
0.51777375	0.00000000	0.00000000	0.00000000	3.99078465	0.00000000
0.51778535	0.00000000	0.00000000	0.00000000	3.96470380	0.00000000
0.51779691	0.00000000	0.00000000	0.00000000	3.94359231	0.00000000
0.51780848	0.00000000	0.00000000	0.00000000	3.92475963	0.00000000
0.51782005	0.00000000	0.00000000	0.00000000	3.90554404	0.00000000
0.51783164	0.00000000	0.00000000	0.00000000	3.88837266	0.00000000
0.51784320	0.00000000	0.00000000	0.00000000	3.88837266	0.00000000
0.51785477	0.00000000	0.00000000	0.00000000	3.86966372	0.00000000
0.51786636	0.00000000	0.00000000	0.00000000	3.86654854	0.00000000
0.51787792	0.00000000	0.00000000	0.00000000	3.86855173	0.00000000
0.51788952	0.00000000	0.00000000	0.00000000	3.87355566	0.00000000
0.51790106	0.00000000	0.00000000	0.00000000	3.87843537	0.00000000
0.51791265	0.00000000	0.00000000	0.00000000	3.87729836	0.00000000
0.51792422	0.00000000	0.00000000	0.00000000	3.86905813	0.00000000
0.51793579	0.00000000	0.00000000	0.00000000	3.85289764	0.00000000
0.51794735	0.00000000	0.00000000	0.00000000	3.83478975	0.00000000
0.51795892	0.00000000	0.00000000	0.00000000	3.82297516	0.00000000
0.51797051	0.00000000	0.00000000	0.00000000	3.81917119	0.00000000
0.51798208	0.00000000	0.00000000	0.00000000	3.82373285	0.00000000
0.51799365	0.00000000	0.00000000	0.00000000	3.83747172	0.00000000
0.51800522	0.00000000	0.00000000	0.00000000	3.83747172	0.00000000
0.51801681	0.00000000	0.00000000	0.00000000	3.87750244	0.00000000
0.51802838	0.00000000	0.00000000	0.00000000	3.89033008	0.00000000
0.51803994	0.00000000	0.00000000	0.00000000	3.89225698	0.00000000
0.51805151	0.00000000	0.00000000	0.00000000	3.89225698	0.00000000
0.51806308	0.00000000	0.00000000	0.00000000	3.89139533	0.00000000
0.51807467	0.00000000	0.00000000	0.00000000	3.89819455	0.00000000
0.51808624	0.00000000	0.00000000	0.00000000	3.90320945	0.00000000
0.51809781	0.00000000	0.00000000	0.00000000	3.90320945	0.00000000
0.51810937	0.00000000	0.00000000	0.00000000	3.89797854	0.00000000
0.51812096	0.00000000	0.00000000	0.00000000	3.89797854	0.00000000
0.51813253	0.00000000	0.00000000	0.00000000	3.89166951	0.00000000
0.51814410	0.00000000	0.00000000	0.00000000	3.88466024	0.00000000
0.51815566	0.00000000	0.00000000	0.00000000	3.89309978	0.00000000
0.51816723	0.00000000	0.00000000	0.00000000	3.90986514	0.00000000
0.51817882	0.00000000	0.00000000	0.00000000	3.92701912	0.00000000
0.51819039	0.00000000	0.00000000	0.00000000	3.92701912	0.00000000
0.51820196	0.00000000	0.00000000	0.00000000	3.95083189	0.00000000
0.51821355	0.00000000	0.00000000	0.00000000	3.95129943	0.00000000
0.51822511	0.00000000	0.00000000	0.00000000	3.93570185	0.00000000
0.51823668	0.00000000	0.00000000	0.00000000	3.93570185	0.00000000
0.51824825	0.00000000	0.00000000	0.00000000	3.90983772	0.00000000
0.51825984	0.00000000	0.00000000	0.00000000	3.85885811	0.00000000
0.51827140	0.00000000	0.00000000	0.00000000	3.84087229	0.00000000
0.51828297	0.00000000	0.00000000	0.00000000	3.84087229	0.00000000
0.51829454	0.00000000	0.00000000	0.00000000	3.82441664	0.00000000
0.51830613	0.00000000	0.00000000	0.00000000	3.80586076	0.00000000
0.51831769	0.00000000	0.00000000	0.00000000	3.81082606	0.00000000
0.51832926	0.00000000	0.00000000	0.00000000	3.81082606	0.00000000
0.51834083	0.00000000	0.00000000	0.00000000	3.81918144	0.00000000
0.51835242	0.00000000	0.00000000	0.00000000	3.82995200	0.00000000
0.51836399	0.00000000	0.00000000	0.00000000	3.83214903	0.00000000
0.51837556	0.00000000	0.00000000	0.00000000	3.83084726	0.00000000
0.51838712	0.00000000	0.00000000	0.00000000	3.83084726	0.00000000
0.51839871	0.00000000	0.00000000	0.00000000	3.83057570	0.00000000
0.51841028	0.00000000	0.00000000	0.00000000	3.83195066	0.00000000
0.51842184	0.00000000	0.00000000	0.00000000	3.83523011	0.00000000
0.51843343	0.00000000	0.00000000	0.00000000	3.82712221	0.00000000
0.51844500	0.00000000	0.00000000	0.00000000	3.81411839	0.00000000
0.51845657	0.00000000	0.00000000	0.00000000	3.81411839	0.00000000
0.51846814	0.00000000	0.00000000	0.00000000	3.80414033	0.00000000
0.51847970	0.00000000	0.00000000	0.00000000	3.82614303	0.00000000
0.51849130	0.00000000	0.00000000	0.00000000	3.83926892	0.00000000
0.51850288	0.00000000	0.00000000	0.00000000	3.83926892	0.00000000
0.51851443	0.00000000	0.00000000	0.00000000	3.84155440	0.00000000
0.51852602	0.00000000	0.00000000	0.00000000	3.83844757	0.00000000
0.51853758	0.00000000	0.00000000	0.00000000	3.84016323	0.00000000
0.51854915	0.00000000	0.00000000	0.00000000	3.85433602	0.00000000
0.51856074	0.00000000	0.00000000	0.00000000	3.86330271	0.00000000
0.51857231	0.00000000	0.00000000	0.00000000	3.86330271	0.00000000
0.51858388	0.00000000	0.00000000	0.00000000	3.87412524	0.00000000
0.51859544	0.00000000	0.00000000	0.00000000	3.88700986	0.00000000
0.51860701	0.00000000	0.00000000	0.00000000	3.89001584	0.00000000
0.51861860	0.00000000	0.00000000	0.00000000	3.89001584	0.00000000
0.51863017	0.00000000	0.00000000	0.00000000	3.89446878	0.00000000
0.51864174	0.00000000	0.00000000	0.00000000	3.89148998	0.00000000
0.51865331	0.00000000	0.00000000	0.00000000	3.88989639	0.00000000
0.51866488	0.00000000	0.00000000	0.00000000	3.88989639	0.00000000
0.51867645	0.00000000	0.00000000	0.00000000	3.89145613	0.00000000
0.51868802	0.00000000	0.00000000	0.00000000	3.93013978	0.00000000
0.51869961	0.00000000	0.00000000	0.00000000	3.93013978	0.00000000
0.51871118	0.00000000	0.00000000	0.00000000	3.96233320	0.00000000
0.51872275	0.00000000	0.00000000	0.00000000	4.02509260	0.00000000
0.51873431	0.00000000	0.00000000	0.00000000	4.02509260	0.00000000
0.51874590	0.00000000	0.00000000	0.00000000	4.04807520	0.00000000
0.51875747	0.00000000	0.00000000	0.00000000	4.04807520	0.00000000
0.51876903	0.00000000	0.00000000	0.00000000	4.06762743	0.00000000
0.51878062	0.00000000	0.00000000	0.00000000	4.07402134	0.00000000
0.51879219	0.00000000	0.00000000	0.00000000	4.10245180	0.00000000
0.51880375	0.00000000	0.00000000	0.00000000	4.10245180	0.00000000
0.51881532	0.00000000	0.00000000	0.00000000	4.12860298	0.00000000
0.51882689	0.00000000	0.00000000	0.00000000	4.15915489	0.00000000
0.51883849	0.00000000	0.00000000	0.00000000	4.17733002	0.00000000
0.51885005	0.00000000	0.00000000	0.00000000	4.17733002	0.00000000
0.51886162	0.00000000	0.00000000	0.00000000	4.15271044	0.00000000
0.51887319	0.00000000	0.00000000	0.00000000	4.08661079	0.00000000
0.51888476	0.00000000	0.00000000	0.00000000	4.05408335	0.00000000
0.51889635	0.00000000	0.00000000	0.00000000	4.05408335	0.00000000
0.51890792	0.00000000	0.00000000	0.00000000	4.01680088	0.00000000
0.51891949	0.00000000	0.00000000	0.00000000	3.97702217	0.00000000
0.51893106	0.00000000	0.00000000	0.00000000	3.90585780	0.00000000
0.51894265	0.00000000	0.00000000	0.00000000	3.90585780	0.00000000
0.51895421	0.00000000	0.00000000	0.00000000	3.89016104	0.00000000
0.51896578	0.00000000	0.00000000	0.00000000	3.88835454	0.00000000
0.51897735	0.00000000	0.00000000	0.00000000	3.89424014	0.00000000
0.51898892	0.00000000	0.00000000	0.00000000	3.90210390	0.00000000
0.51900051	0.00000000	0.00000000	0.00000000	3.90634823	0.00000000
0.51901207	0.00000000	0.00000000	0.00000000	3.90651655	0.00000000
0.51902364	0.00000000	0.00000000	0.00000000	3.90933132	0.00000000
0.51903521	0.00000000	0.00000000	0.00000000	3.91490293	0.00000000
0.51904680	0.00000000	0.00000000	0.00000000	3.92457914	0.00000000
0.51905837	0.00000000	0.00000000	0.00000000	3.93916559	0.00000000
0.51906993	0.00000000	0.00000000	0.00000000	3.95836902	0.00000000
0.51908152	0.00000000	0.00000000	0.00000000	3.97462893	0.00000000
0.51909309	0.00000000	0.00000000	0.00000000	3.98466635	0.00000000
0.51910466	0.00000000	0.00000000	0.00000000	3.98384047	0.00000000
0.51911623	0.00000000	0.00000000	0.00000000	3.97144127	0.00000000
0.51912780	0.00000000	0.00000000	0.00000000	3.94966793	0.00000000
0.51913939	0.00000000	0.00000000	0.00000000	3.93302679	0.00000000
0.51915095	0.00000000	0.00000000	0.00000000	3.92937899	0.00000000
0.51916252	0.00000000	0.00000000	0.00000000	3.93791962	0.00000000
0.51917409	0.00000000	0.00000000	0.00000000	3.95338917	0.00000000
0.51918566	0.00000000	0.00000000	0.00000000	3.96905136	0.00000000
0.51919725	0.00000000	0.00000000	0.00000000	3.97869015	0.00000000
0.51920882	0.00000000	0.00000000	0.00000000	3.98237085	0.00000000
0.51922039	0.00000000	0.00000000	0.00000000	3.98480701	0.00000000
0.51923196	0.00000000	0.00000000	0.00000000	3.98703003	0.00000000
0.51924354	0.00000000	0.00000000	0.00000000	3.98630619	0.00000000
0.51925511	0.00000000	0.00000000	0.00000000	3.98743582	0.00000000
0.51926668	0.00000000	0.00000000	0.00000000	3.98500729	0.00000000
0.51927825	0.00000000	0.00000000	0.00000000	3.98476124	0.00000000
0.51928981	0.00000000	0.00000000	0.00000000	3.98785210	0.00000000
0.51930140	0.00000000	0.00000000	0.00000000	3.99269962	0.00000000
0.51931297	0.00000000	0.00000000	0.00000000	3.99212551	0.00000000
0.51932455	0.00000000	0.00000000	0.00000000	3.98682785	0.00000000
0.51933611	0.00000000	0.00000000	0.00000000	3.97455621	0.00000000
0.51934768	0.00000000	0.00000000	0.00000000	3.96438217	0.00000000
0.51935925	0.00000000	0.00000000	0.00000000	3.95962238	0.00000000
0.51937084	0.00000000	0.00000000	0.00000000	3.95897317	0.00000000
0.51938241	0.00000000	0.00000000	0.00000000	3.95302200	0.00000000
0.51939398	0.00000000	0.00000000	0.00000000	3.94023967	0.00000000
0.51940557	0.00000000	0.00000000	0.00000000	3.92335486	0.00000000
0.51941712	0.00000000	0.00000000	0.00000000	3.91715598	0.00000000
0.51942871	0.00000000	0.00000000	0.00000000	3.92101645	0.00000000
0.51944028	0.00000000	0.00000000	0.00000000	3.93792367	0.00000000
0.51945184	0.00000000	0.00000000	0.00000000	3.96605873	0.00000000
0.51946341	0.00000000	0.00000000	0.00000000	3.99564743	0.00000000
0.51947500	0.00000000	0.00000000	0.00000000	4.02131557	0.00000000
0.51948657	0.00000000	0.00000000	0.00000000	4.03776598	0.00000000
0.51949816	0.00000000	0.00000000	0.00000000	4.04291344	0.00000000
0.51950971	0.00000000	0.00000000	0.00000000	4.04134512	0.00000000
0.51952127	0.00000000	0.00000000	0.00000000	4.04217005	0.00000000
0.51953287	0.00000000	0.00000000	0.00000000	4.04217005	0.00000000
0.51954443	0.00000000	0.00000000	0.00000000	4.05082417	0.00000000
0.51955600	0.00000000	0.00000000	0.00000000	4.04297352	0.00000000
0.51956757	0.00000000	0.00000000	0.00000000	4.02618170	0.00000000
0.51957914	0.00000000	0.00000000	0.00000000	4.00411034	0.00000000
0.51959073	0.00000000	0.00000000	0.00000000	3.98477983	0.00000000
0.51960229	0.00000000	0.00000000	0.00000000	3.97352314	0.00000000
0.51961386	0.00000000	0.00000000	0.00000000	3.97096229	0.00000000
0.51962545	0.00000000	0.00000000	0.00000000	3.97960854	0.00000000
0.51963703	0.00000000	0.00000000	0.00000000	4.00076771	0.00000000
0.51964859	0.00000000	0.00000000	0.00000000	4.02955484	0.00000000
0.51966016	0.00000000	0.00000000	0.00000000	4.07147694	0.00000000
0.51967173	0.00000000	0.00000000	0.00000000	4.10949039	0.00000000
0.51968332	0.00000000	0.00000000	0.00000000	4.12482738	0.00000000
0.51969488	0.00000000	0.00000000	0.00000000	4.11597395	0.00000000
0.51970645	0.00000000	0.00000000	0.00000000	4.09466600	0.00000000
0.51971802	0.00000000	0.00000000	0.00000000	4.07098484	0.00000000
0.51972961	0.00000000	0.00000000	0.00000000	4.04410934	0.00000000
0.51974117	0.00000000	0.00000000	0.00000000	4.01382399	0.00000000
0.51975274	0.00000000	0.00000000	0.00000000	3.98213863	0.00000000
0.51976431	0.00000000	0.00000000	0.00000000	3.95402431	0.00000000
0.51977589	0.00000000	0.00000000	0.00000000	3.92955756	0.00000000
0.51978745	0.00000000	0.00000000	0.00000000	3.90871358	0.00000000
0.51979905	0.00000000	0.00000000	0.00000000	3.89054084	0.00000000
0.51981061	0.00000000	0.00000000	0.00000000	3.87569809	0.00000000
0.51982218	0.00000000	0.00000000	0.00000000	3.86352587	0.00000000
0.51983377	0.00000000	0.00000000	0.00000000	3.85471702	0.00000000
0.51984534	0.00000000	0.00000000	0.00000000	3.85182166	0.00000000
0.51985691	0.00000000	0.00000000	0.00000000	3.85430574	0.00000000
0.51986848	0.00000000	0.00000000	0.00000000	3.85635972	0.00000000
0.51988005	0.00000000	0.00000000	0.00000000	3.85496092	0.00000000
0.51989162	0.00000000	0.00000000	0.00000000	3.85287261	0.00000000
0.51990319	0.00000000	0.00000000	0.00000000	3.85256910	0.00000000
0.51991478	0.00000000	0.00000000	0.00000000	3.85240030	0.00000000
0.51992635	0.00000000	0.00000000	0.00000000	3.85199356	0.00000000
0.51993792	0.00000000	0.00000000	0.00000000	3.84962320	0.00000000
0.51994949	0.00000000	0.00000000	0.00000000	3.84603333	0.00000000
0.51996106	0.00000000	0.00000000	0.00000000	3.84015441	0.00000000
0.51997263	0.00000000	0.00000000	0.00000000	3.83789062	0.00000000
0.51998420	0.00000000	0.00000000	0.00000000	3.84219074	0.00000000
0.51999579	0.00000000	0.00000000	0.00000000	3.84594059	0.00000000
0.52000735	0.00000000	0.00000000	0.00000000	3.84472704	0.00000000
0.52001893	0.00000000	0.00000000	0.00000000	3.83898020	0.00000000
0.52003051	0.00000000	0.00000000	0.00000000	3.82781053	0.00000000
0.52004208	0.00000000	0.00000000	0.00000000	3.81581998	0.00000000
0.52005365	0.00000000	0.00000000	0.00000000	3.81252956	0.00000000
0.52006522	0.00000000	0.00000000	0.00000000	3.82436991	0.00000000
0.52007678	0.00000000	0.00000000	0.00000000	3.84166932	0.00000000
0.52008837	0.00000000	0.00000000	0.00000000	3.86021209	0.00000000
0.52009994	0.00000000	0.00000000	0.00000000	3.88033104	0.00000000
0.52011151	0.00000000	0.00000000	0.00000000	3.90485311	0.00000000
0.52012308	0.00000000	0.00000000	0.00000000	3.90485311	0.00000000
0.52013464	0.00000000	0.00000000	0.00000000	3.95946670	0.00000000
0.52014623	0.00000000	0.00000000	0.00000000	3.97563028	0.00000000
0.52015780	0.00000000	0.00000000	0.00000000	3.98089933	0.00000000
0.52016937	0.00000000	0.00000000	0.00000000	3.98333788	0.00000000
0.52018096	0.00000000	0.00000000	0.00000000	3.99488306	0.00000000
0.52019253	0.00000000	0.00000000	0.00000000	3.99408627	0.00000000
0.52020409	0.00000000	0.00000000	0.00000000	3.99408627	0.00000000
0.52021566	0.00000000	0.00000000	0.00000000	3.96217632	0.00000000
0.52022725	0.00000000	0.00000000	0.00000000	3.94377995	0.00000000
0.52023882	0.00000000	0.00000000	0.00000000	3.92832232	0.00000000
0.52025039	0.00000000	0.00000000	0.00000000	3.91348672	0.00000000
0.52026195	0.00000000	0.00000000	0.00000000	3.90671206	0.00000000
0.52027352	0.00000000	0.00000000	0.00000000	3.90156007	0.00000000
0.52028511	0.00000000	0.00000000	0.00000000	3.89990139	0.00000000
0.52029668	0.00000000	0.00000000	0.00000000	3.90608740	0.00000000
0.52030825	0.00000000	0.00000000	0.00000000	3.92021275	0.00000000
0.52031982	0.00000000	0.00000000	0.00000000	3.95679593	0.00000000
0.52033139	0.00000000	0.00000000	0.00000000	3.98135090	0.00000000
0.52034298	0.00000000	0.00000000	0.00000000	4.00172377	0.00000000
0.52035455	0.00000000	0.00000000	0.00000000	4.02611208	0.00000000
0.52036612	0.00000000	0.00000000	0.00000000	4.04556322	0.00000000
0.52037771	0.00000000	0.00000000	0.00000000	4.04846334	0.00000000
0.52038926	0.00000000	0.00000000	0.00000000	4.03620005	0.00000000
0.52040083	0.00000000	0.00000000	0.00000000	4.02733040	0.00000000
0.52041242	0.00000000	0.00000000	0.00000000	4.03107166	0.00000000
0.52042399	0.00000000	0.00000000	0.00000000	4.03655577	0.00000000
0.52043555	0.00000000	0.00000000	0.00000000	4.03921080	0.00000000
0.52044713	0.00000000	0.00000000	0.00000000	4.03921080	0.00000000
0.52045872	0.00000000	0.00000000	0.00000000	4.02541304	0.00000000
0.52047029	0.00000000	0.00000000	0.00000000	4.01505232	0.00000000
0.52048186	0.00000000	0.00000000	0.00000000	3.99667263	0.00000000
0.52049343	0.00000000	0.00000000	0.00000000	3.97171450	0.00000000
0.52050499	0.00000000	0.00000000	0.00000000	3.95185113	0.00000000
0.52051656	0.00000000	0.00000000	0.00000000	3.94361186	0.00000000
0.52052815	0.00000000	0.00000000	0.00000000	3.94005132	0.00000000
0.52053972	0.00000000	0.00000000	0.00000000	3.93962193	0.00000000
0.52055129	0.00000000	0.00000000	0.00000000	3.93325734	0.00000000
0.52056286	0.00000000	0.00000000	0.00000000	3.92392683	0.00000000
0.52057443	0.00000000	0.00000000	0.00000000	3.92061758	0.00000000
0.52058602	0.00000000	0.00000000	0.00000000	3.93672538	0.00000000
0.52059759	0.00000000	0.00000000	0.00000000	3.98126173	0.00000000
0.52060918	0.00000000	0.00000000	0.00000000	4.03398705	0.00000000
0.52062074	0.00000000	0.00000000	0.00000000	4.07213688	0.00000000
0.52063231	0.00000000	0.00000000	0.00000000	4.09646702	0.00000000
0.52064388	0.00000000	0.00000000	0.00000000	4.11462545	0.00000000
0.52065545	0.00000000	0.00000000	0.00000000	4.11462545	0.00000000
0.52066704	0.00000000	0.00000000	0.00000000	4.14680052	0.00000000
0.52067861	0.00000000	0.00000000	0.00000000	4.15071678	0.00000000
0.52069018	0.00000000	0.00000000	0.00000000	4.14424658	0.00000000
0.52070175	0.00000000	0.00000000	0.00000000	4.14424658	0.00000000
0.52071332	0.00000000	0.00000000	0.00000000	4.10723543	0.00000000
0.52072489	0.00000000	0.00000000	0.00000000	4.09802198	0.00000000
0.52073648	0.00000000	0.00000000	0.00000000	4.10286713	0.00000000
0.52074805	0.00000000	0.00000000	0.00000000	4.10286713	0.00000000
0.52075961	0.00000000	0.00000000	0.00000000	4.12184238	0.00000000
0.52077120	0.00000000	0.00000000	0.00000000	4.12184238	0.00000000
0.52078277	0.00000000	0.00000000	0.00000000	4.10419703	0.00000000
0.52079434	0.00000000	0.00000000	0.00000000	4.09337997	0.00000000
0.52080591	0.00000000	0.00000000	0.00000000	4.08496761	0.00000000
0.52081750	0.00000000	0.00000000	0.00000000	4.08496761	0.00000000
0.52082906	0.00000000	0.00000000	0.00000000	4.07462978	0.00000000
0.52084063	0.00000000	0.00000000	0.00000000	4.06512642	0.00000000
0.52085220	0.00000000	0.00000000	0.00000000	4.06512642	0.00000000
0.52086377	0.00000000	0.00000000	0.00000000	4.05446959	0.00000000
0.52087536	0.00000000	0.00000000	0.00000000	4.04682302	0.00000000
0.52088693	0.00000000	0.00000000	0.00000000	4.04481077	0.00000000
0.52089850	0.00000000	0.00000000	0.00000000	4.03715801	0.00000000
0.52091009	0.00000000	0.00000000	0.00000000	4.03715801	0.00000000
0.52092166	0.00000000	0.00000000	0.00000000	4.01051044	0.00000000
0.52093322	0.00000000	0.00000000	0.00000000	4.00118876	0.00000000
0.52094479	0.00000000	0.00000000	0.00000000	3.99577665	0.00000000
0.52095636	0.00000000	0.00000000	0.00000000	3.99577665	0.00000000
0.52096795	0.00000000	0.00000000	0.00000000	3.99687433	0.00000000
0.52097952	0.00000000	0.00000000	0.00000000	4.00909710	0.00000000
0.52099108	0.00000000	0.00000000	0.00000000	4.05649805	0.00000000
0.52100267	0.00000000	0.00000000	0.00000000	4.08194733	0.00000000
0.52101424	0.00000000	0.00000000	0.00000000	4.10070753	0.00000000
0.52102581	0.00000000	0.00000000	0.00000000	4.10864353	0.00000000
0.52103738	0.00000000	0.00000000	0.00000000	4.10991096	0.00000000
0.52104895	0.00000000	0.00000000	0.00000000	4.10598755	0.00000000
0.52106052	0.00000000	0.00000000	0.00000000	4.10204649	0.00000000
0.52107212	0.00000000	0.00000000	0.00000000	4.10103083	0.00000000
0.52108368	0.00000000	0.00000000	0.00000000	4.10103083	0.00000000
0.52109525	0.00000000	0.00000000	0.00000000	4.09320498	0.00000000
0.52110682	0.00000000	0.00000000	0.00000000	4.08062840	0.00000000
0.52111841	0.00000000	0.00000000	0.00000000	4.07683897	0.00000000
0.52112998	0.00000000	0.00000000	0.00000000	4.07683897	0.00000000
0.52114154	0.00000000	0.00000000	0.00000000	4.09111738	0.00000000
0.52115311	0.00000000	0.00000000	0.00000000	4.16256428	0.00000000
0.52116470	0.00000000	0.00000000	0.00000000	4.20261717	0.00000000
0.52117627	0.00000000	0.00000000	0.00000000	4.20261717	0.00000000
0.52118786	0.00000000	0.00000000	0.00000000	4.22927809	0.00000000
0.52119941	0.00000000	0.00000000	0.00000000	4.24132156	0.00000000
0.52121100	0.00000000	0.00000000	0.00000000	4.23501253	0.00000000
0.52122256	0.00000000	0.00000000	0.00000000	4.23501253	0.00000000
0.52123414	0.00000000	0.00000000	0.00000000	4.22132158	0.00000000
0.52124570	0.00000000	0.00000000	0.00000000	4.18939495	0.00000000
0.52125730	0.00000000	0.00000000	0.00000000	4.17816257	0.00000000
0.52126886	0.00000000	0.00000000	0.00000000	4.17703104	0.00000000
0.52128043	0.00000000	0.00000000	0.00000000	4.17703104	0.00000000
0.52129200	0.00000000	0.00000000	0.00000000	4.19651937	0.00000000
0.52130359	0.00000000	0.00000000	0.00000000	4.20191622	0.00000000
0.52131516	0.00000000	0.00000000	0.00000000	4.19901276	0.00000000
0.52132672	0.00000000	0.00000000	0.00000000	4.19901276	0.00000000
0.52133829	0.00000000	0.00000000	0.00000000	4.17338800	0.00000000
0.52134988	0.00000000	0.00000000	0.00000000	4.15677595	0.00000000
0.52136145	0.00000000	0.00000000	0.00000000	4.15677595	0.00000000
0.52137302	0.00000000	0.00000000	0.00000000	4.14439535	0.00000000
0.52138458	0.00000000	0.00000000	0.00000000	4.13529396	0.00000000
0.52139617	0.00000000	0.00000000	0.00000000	4.13111448	0.00000000
0.52140774	0.00000000	0.00000000	0.00000000	4.13892174	0.00000000
0.52141931	0.00000000	0.00000000	0.00000000	4.15645409	0.00000000
0.52143088	0.00000000	0.00000000	0.00000000	4.16911697	0.00000000
0.52144247	0.00000000	0.00000000	0.00000000	4.16922235	0.00000000
0.52145404	0.00000000	0.00000000	0.00000000	4.18304920	0.00000000
0.52146561	0.00000000	0.00000000	0.00000000	4.18304920	0.00000000
0.52147718	0.00000000	0.00000000	0.00000000	4.19283772	0.00000000
0.52148877	0.00000000	0.00000000	0.00000000	4.19565630	0.00000000
0.52150034	0.00000000	0.00000000	0.00000000	4.19436836	0.00000000
0.52151190	0.00000000	0.00000000	0.00000000	4.19285440	0.00000000
0.52152347	0.00000000	0.00000000	0.00000000	4.18917561	0.00000000
0.52153506	0.00000000	0.00000000	0.00000000	4.18399048	0.00000000
0.52154663	0.00000000	0.00000000	0.00000000	4.17835903	0.00000000
0.52155819	0.00000000	0.00000000	0.00000000	4.17270231	0.00000000
0.52156978	0.00000000	0.00000000	0.00000000	4.16818428	0.00000000
0.52158135	0.00000000	0.00000000	0.00000000	4.20306301	0.00000000
0.52159292	0.00000000	0.00000000	0.00000000	4.20306301	0.00000000
0.52160448	0.00000000	0.00000000	0.00000000	4.19314337	0.00000000
0.52161607	0.00000000	0.00000000	0.00000000	4.17924643	0.00000000
0.52162764	0.00000000	0.00000000	0.00000000	4.14967442	0.00000000
0.52163921	0.00000000	0.00000000	0.00000000	4.14967442	0.00000000
0.52165080	0.00000000	0.00000000	0.00000000	4.14660788	0.00000000
0.52166237	0.00000000	0.00000000	0.00000000	4.15554428	0.00000000
0.52167393	0.00000000	0.00000000	0.00000000	4.18403864	0.00000000
0.52168550	0.00000000	0.00000000	0.00000000	4.18403864	0.00000000
0.52169707	0.00000000	0.00000000	0.00000000	4.19392109	0.00000000
